VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
465, 107, -0.71383,  0.07001,  0.07267, -0.21754, -0.41792,  0.88205,  1.00,  0.50196,  0.50196,  0.30196,  0.43774,  0.87939,  0.43774,  0.87939
466, 109, -0.71433,  0.07047,  0.0705, -0.7014, -0.52831, -0.47846,  1.00,  0.50196,  0.50196,  0.30196,  0.4397,  0.87988,  0.4397,  0.87988
467, 100, -0.71247,  0.06863,  0.07169, -0.04419, -0.93422,  0.35396,  1.00,  0.50196,  0.50196,  0.30196,  0.43774,  0.88232,  0.43774,  0.88232
468, 107, -0.71383,  0.07001,  0.07267, -0.21754, -0.41792,  0.88205,  1.00,  0.50196,  0.50196,  0.30196,  0.43774,  0.87939,  0.43774,  0.87939
469, 108, -0.71511,  0.07187,  0.07204, -0.98428,  0.05871,  0.16659,  1.00,  0.50196,  0.50196,  0.30196,  0.43823,  0.87695,  0.43823,  0.87695
470, 109, -0.71433,  0.07047,  0.0705, -0.7014, -0.52831, -0.47846,  1.00,  0.50196,  0.50196,  0.30196,  0.4397,  0.87988,  0.4397,  0.87988
471, 110, -0.71233,  0.07919,  0.07941, -0.26197, -0.68029, -0.68453,  1.00,  0.50196,  0.50196,  0.30196,  0.42725,  0.86768,  0.42725,  0.86768
472, 111, -0.70239,  0.08363,  0.0738, -0.31674,  0.20279, -0.92658,  1.00,  0.50196,  0.50196,  0.30196,  0.42188,  0.88232,  0.42188,  0.88232
473, 97, -0.70488,  0.07822,  0.07761, -0.38859, -0.65674, -0.6463,  1.00,  0.50196,  0.50196,  0.30196,  0.42725,  0.87842,  0.42725,  0.87842
474, 112, -0.70113,  0.07986,  0.07335, -0.45918,  0.31742, -0.8297,  1.00,  0.50196,  0.50196,  0.30196,  0.42505,  0.88574,  0.42505,  0.88574
475, 97, -0.70488,  0.07822,  0.07761, -0.38859, -0.65674, -0.6463,  1.00,  0.50196,  0.50196,  0.30196,  0.42725,  0.87842,  0.42725,  0.87842
476, 111, -0.70239,  0.08363,  0.0738, -0.31674,  0.20279, -0.92658,  1.00,  0.50196,  0.50196,  0.30196,  0.42188,  0.88232,  0.42188,  0.88232
477, 110, -0.71233,  0.07919,  0.07941, -0.26197, -0.68029, -0.68453,  1.00,  0.50196,  0.50196,  0.30196,  0.42725,  0.86768,  0.42725,  0.86768
478, 113, -0.71395,  0.08583,  0.07727, -0.24833, -0.0276, -0.96828,  1.00,  0.50196,  0.50196,  0.30196,  0.42188,  0.86475,  0.42188,  0.86475
479, 111, -0.70239,  0.08363,  0.0738, -0.31674,  0.20279, -0.92658,  1.00,  0.50196,  0.50196,  0.30196,  0.42188,  0.88232,  0.42188,  0.88232
480, 114, -0.72335,  0.08014,  0.08158, -0.24046, -0.68302, -0.68968,  1.00,  0.50196,  0.50196,  0.30196,  0.42822,  0.85254,  0.42822,  0.85254
481, 113, -0.71395,  0.08583,  0.07727, -0.24833, -0.0276, -0.96828,  1.00,  0.50196,  0.50196,  0.30196,  0.42188,  0.86475,  0.42188,  0.86475
482, 110, -0.71233,  0.07919,  0.07941, -0.26197, -0.68029, -0.68453,  1.00,  0.50196,  0.50196,  0.30196,  0.42725,  0.86768,  0.42725,  0.86768
483, 114, -0.72335,  0.08014,  0.08158, -0.24046, -0.68302, -0.68968,  1.00,  0.50196,  0.50196,  0.30196,  0.42822,  0.85254,  0.42822,  0.85254
484, 115, -0.72458,  0.08667,  0.07979, -0.2461, -0.04901, -0.968,  1.00,  0.50196,  0.50196,  0.30196,  0.4231,  0.84961,  0.4231,  0.84961
485, 113, -0.71395,  0.08583,  0.07727, -0.24833, -0.0276, -0.96828,  1.00,  0.50196,  0.50196,  0.30196,  0.42188,  0.86475,  0.42188,  0.86475
486, 116, -0.73361,  0.08176,  0.08438, -0.32672, -0.66991, -0.66669,  1.00,  0.50196,  0.50196,  0.30196,  0.42944,  0.83887,  0.42944,  0.83887
487, 115, -0.72458,  0.08667,  0.07979, -0.2461, -0.04901, -0.968,  1.00,  0.50196,  0.50196,  0.30196,  0.4231,  0.84961,  0.4231,  0.84961
488, 114, -0.72335,  0.08014,  0.08158, -0.24046, -0.68302, -0.68968,  1.00,  0.50196,  0.50196,  0.30196,  0.42822,  0.85254,  0.42822,  0.85254
489, 116, -0.73361,  0.08176,  0.08438, -0.32672, -0.66991, -0.66669,  1.00,  0.50196,  0.50196,  0.30196,  0.42944,  0.83887,  0.42944,  0.83887
490, 117, -0.73409,  0.08769,  0.08229, -0.31466, -0.0664, -0.94688,  1.00,  0.50196,  0.50196,  0.30196,  0.4248,  0.83643,  0.4248,  0.83643
491, 115, -0.72458,  0.08667,  0.07979, -0.2461, -0.04901, -0.968,  1.00,  0.50196,  0.50196,  0.30196,  0.4231,  0.84961,  0.4231,  0.84961
492, 118, -0.74314,  0.08389,  0.08762, -0.42637, -0.64705, -0.63208,  1.00,  0.50196,  0.50196,  0.30196,  0.43042,  0.82568,  0.43042,  0.82568
493, 117, -0.73409,  0.08769,  0.08229, -0.31466, -0.0664, -0.94688,  1.00,  0.50196,  0.50196,  0.30196,  0.4248,  0.83643,  0.4248,  0.83643
494, 116, -0.73361,  0.08176,  0.08438, -0.32672, -0.66991, -0.66669,  1.00,  0.50196,  0.50196,  0.30196,  0.42944,  0.83887,  0.42944,  0.83887
495, 118, -0.74314,  0.08389,  0.08762, -0.42637, -0.64705, -0.63208,  1.00,  0.50196,  0.50196,  0.30196,  0.43042,  0.82568,  0.43042,  0.82568
496, 119, -0.74271,  0.08963,  0.08564, -0.38858, -0.05254, -0.91992,  1.00,  0.50196,  0.50196,  0.30196,  0.42603,  0.82471,  0.42603,  0.82471
497, 117, -0.73409,  0.08769,  0.08229, -0.31466, -0.0664, -0.94688,  1.00,  0.50196,  0.50196,  0.30196,  0.4248,  0.83643,  0.4248,  0.83643
498, 120, -0.75182,  0.08689,  0.09168, -0.50301, -0.62309, -0.59895,  1.00,  0.50196,  0.50196,  0.30196,  0.43091,  0.81689,  0.43091,  0.81689
499, 119, -0.74271,  0.08963,  0.08564, -0.38858, -0.05254, -0.91992,  1.00,  0.50196,  0.50196,  0.30196,  0.42603,  0.82471,  0.42603,  0.82471
500, 118, -0.74314,  0.08389,  0.08762, -0.42637, -0.64705, -0.63208,  1.00,  0.50196,  0.50196,  0.30196,  0.43042,  0.82568,  0.43042,  0.82568
501, 120, -0.75182,  0.08689,  0.09168, -0.50301, -0.62309, -0.59895,  1.00,  0.50196,  0.50196,  0.30196,  0.43091,  0.81689,  0.43091,  0.81689
502, 121, -0.75097,  0.09182,  0.08904, -0.44343, -0.01364, -0.89621,  1.00,  0.50196,  0.50196,  0.30196,  0.42676,  0.81689,  0.42676,  0.81689
503, 119, -0.74271,  0.08963,  0.08564, -0.38858, -0.05254, -0.91992,  1.00,  0.50196,  0.50196,  0.30196,  0.42603,  0.82471,  0.42603,  0.82471
504, 122, -0.75931,  0.08969,  0.09542, -0.61092, -0.57838, -0.5406,  1.00,  0.50196,  0.50196,  0.30196,  0.43091,  0.80713,  0.43091,  0.80713
505, 121, -0.75097,  0.09182,  0.08904, -0.44343, -0.01364, -0.89621,  1.00,  0.50196,  0.50196,  0.30196,  0.42676,  0.81689,  0.42676,  0.81689
506, 120, -0.75182,  0.08689,  0.09168, -0.50301, -0.62309, -0.59895,  1.00,  0.50196,  0.50196,  0.30196,  0.43091,  0.81689,  0.43091,  0.81689
507, 122, -0.75931,  0.08969,  0.09542, -0.61092, -0.57838, -0.5406,  1.00,  0.50196,  0.50196,  0.30196,  0.43091,  0.80713,  0.43091,  0.80713
508, 123, -0.75834,  0.09445,  0.09311, -0.51603,  0.06739, -0.85392,  1.00,  0.50196,  0.50196,  0.30196,  0.427,  0.80762,  0.427,  0.80762
509, 121, -0.75097,  0.09182,  0.08904, -0.44343, -0.01364, -0.89621,  1.00,  0.50196,  0.50196,  0.30196,  0.42676,  0.81689,  0.42676,  0.81689
510, 124, -0.76562,  0.0933,  0.09986, -0.72266, -0.51442, -0.46166,  1.00,  0.50196,  0.50196,  0.30196,  0.43018,  0.79834,  0.43018,  0.79834
511, 123, -0.75834,  0.09445,  0.09311, -0.51603,  0.06739, -0.85392,  1.00,  0.50196,  0.50196,  0.30196,  0.427,  0.80762,  0.427,  0.80762
512, 122, -0.75931,  0.08969,  0.09542, -0.61092, -0.57838, -0.5406,  1.00,  0.50196,  0.50196,  0.30196,  0.43091,  0.80713,  0.43091,  0.80713
513, 124, -0.76562,  0.0933,  0.09986, -0.72266, -0.51442, -0.46166,  1.00,  0.50196,  0.50196,  0.30196,  0.43018,  0.79834,  0.43018,  0.79834
514, 125, -0.76469,  0.09775,  0.09817, -0.58381,  0.1651, -0.79493,  1.00,  0.50196,  0.50196,  0.30196,  0.42676,  0.79834,  0.42676,  0.79834
515, 123, -0.75834,  0.09445,  0.09311, -0.51603,  0.06739, -0.85392,  1.00,  0.50196,  0.50196,  0.30196,  0.427,  0.80762,  0.427,  0.80762
516, 126, -0.77052,  0.09713,  0.10441, -0.79683, -0.45779, -0.39432,  1.00,  0.50196,  0.50196,  0.30196,  0.42896,  0.79053,  0.42896,  0.79053
517, 125, -0.76469,  0.09775,  0.09817, -0.58381,  0.1651, -0.79493,  1.00,  0.50196,  0.50196,  0.30196,  0.42676,  0.79834,  0.42676,  0.79834
518, 124, -0.76562,  0.0933,  0.09986, -0.72266, -0.51442, -0.46166,  1.00,  0.50196,  0.50196,  0.30196,  0.43018,  0.79834,  0.43018,  0.79834
519, 126, -0.77052,  0.09713,  0.10441, -0.79683, -0.45779, -0.39432,  1.00,  0.50196,  0.50196,  0.30196,  0.42896,  0.79053,  0.42896,  0.79053
520, 127, -0.76955,  0.10097,  0.10296, -0.61894,  0.21853, -0.75443,  1.00,  0.50196,  0.50196,  0.30196,  0.42578,  0.79053,  0.42578,  0.79053
521, 125, -0.76469,  0.09775,  0.09817, -0.58381,  0.1651, -0.79493,  1.00,  0.50196,  0.50196,  0.30196,  0.42676,  0.79834,  0.42676,  0.79834
522, 128, -0.77529,  0.10176,  0.10976, -0.86651, -0.38804, -0.31399,  1.00,  0.50196,  0.50196,  0.30196,  0.42725,  0.78174,  0.42725,  0.78174
523, 127, -0.76955,  0.10097,  0.10296, -0.61894,  0.21853, -0.75443,  1.00,  0.50196,  0.50196,  0.30196,  0.42578,  0.79053,  0.42578,  0.79053
524, 126, -0.77052,  0.09713,  0.10441, -0.79683, -0.45779, -0.39432,  1.00,  0.50196,  0.50196,  0.30196,  0.42896,  0.79053,  0.42896,  0.79053
525, 115, -0.72458,  0.08667,  0.07979, -0.2461, -0.04901, -0.968,  1.00,  0.50196,  0.50196,  0.30196,  0.4231,  0.84961,  0.4231,  0.84961
526, 129, -0.71459,  0.08982,  0.07934, -0.0812,  0.75465, -0.65108,  1.00,  0.50196,  0.50196,  0.30196,  0.41846,  0.86133,  0.41846,  0.86133
527, 113, -0.71395,  0.08583,  0.07727, -0.24833, -0.0276, -0.96828,  1.00,  0.50196,  0.50196,  0.30196,  0.42188,  0.86475,  0.42188,  0.86475
528, 117, -0.73409,  0.08769,  0.08229, -0.31466, -0.0664, -0.94688,  1.00,  0.50196,  0.50196,  0.30196,  0.4248,  0.83643,  0.4248,  0.83643
529, 130, -0.72547,  0.09026,  0.08166, -0.12855,  0.71533, -0.68686,  1.00,  0.50196,  0.50196,  0.30196,  0.42041,  0.84619,  0.42041,  0.84619
530, 115, -0.72458,  0.08667,  0.07979, -0.2461, -0.04901, -0.968,  1.00,  0.50196,  0.50196,  0.30196,  0.4231,  0.84961,  0.4231,  0.84961
531, 115, -0.72458,  0.08667,  0.07979, -0.2461, -0.04901, -0.968,  1.00,  0.50196,  0.50196,  0.30196,  0.4231,  0.84961,  0.4231,  0.84961
532, 130, -0.72547,  0.09026,  0.08166, -0.12855,  0.71533, -0.68686,  1.00,  0.50196,  0.50196,  0.30196,  0.42041,  0.84619,  0.42041,  0.84619
533, 129, -0.71459,  0.08982,  0.07934, -0.0812,  0.75465, -0.65108,  1.00,  0.50196,  0.50196,  0.30196,  0.41846,  0.86133,  0.41846,  0.86133
534, 119, -0.74271,  0.08963,  0.08564, -0.38858, -0.05254, -0.91992,  1.00,  0.50196,  0.50196,  0.30196,  0.42603,  0.82471,  0.42603,  0.82471
535, 131, -0.7343,  0.09118,  0.08418, -0.12208,  0.73537, -0.66658,  1.00,  0.50196,  0.50196,  0.30196,  0.42212,  0.83398,  0.42212,  0.83398
536, 117, -0.73409,  0.08769,  0.08229, -0.31466, -0.0664, -0.94688,  1.00,  0.50196,  0.50196,  0.30196,  0.4248,  0.83643,  0.4248,  0.83643
537, 117, -0.73409,  0.08769,  0.08229, -0.31466, -0.0664, -0.94688,  1.00,  0.50196,  0.50196,  0.30196,  0.4248,  0.83643,  0.4248,  0.83643
538, 131, -0.7343,  0.09118,  0.08418, -0.12208,  0.73537, -0.66658,  1.00,  0.50196,  0.50196,  0.30196,  0.42212,  0.83398,  0.42212,  0.83398
539, 130, -0.72547,  0.09026,  0.08166, -0.12855,  0.71533, -0.68686,  1.00,  0.50196,  0.50196,  0.30196,  0.42041,  0.84619,  0.42041,  0.84619
540, 132, -0.74192,  0.09244,  0.08687, -0.09424,  0.7705, -0.63043,  1.00,  0.50196,  0.50196,  0.30196,  0.42358,  0.82373,  0.42358,  0.82373
541, 119, -0.74271,  0.08963,  0.08564, -0.38858, -0.05254, -0.91992,  1.00,  0.50196,  0.50196,  0.30196,  0.42603,  0.82471,  0.42603,  0.82471
542, 121, -0.75097,  0.09182,  0.08904, -0.44343, -0.01364, -0.89621,  1.00,  0.50196,  0.50196,  0.30196,  0.42676,  0.81689,  0.42676,  0.81689
543, 119, -0.74271,  0.08963,  0.08564, -0.38858, -0.05254, -0.91992,  1.00,  0.50196,  0.50196,  0.30196,  0.42603,  0.82471,  0.42603,  0.82471
544, 132, -0.74192,  0.09244,  0.08687, -0.09424,  0.7705, -0.63043,  1.00,  0.50196,  0.50196,  0.30196,  0.42358,  0.82373,  0.42358,  0.82373
545, 131, -0.7343,  0.09118,  0.08418, -0.12208,  0.73537, -0.66658,  1.00,  0.50196,  0.50196,  0.30196,  0.42212,  0.83398,  0.42212,  0.83398
546, 123, -0.75834,  0.09445,  0.09311, -0.51603,  0.06739, -0.85392,  1.00,  0.50196,  0.50196,  0.30196,  0.427,  0.80762,  0.427,  0.80762
547, 133, -0.74971,  0.09442,  0.09049, -0.0584,  0.80849, -0.58561,  1.00,  0.50196,  0.50196,  0.30196,  0.42456,  0.81641,  0.42456,  0.81641
548, 121, -0.75097,  0.09182,  0.08904, -0.44343, -0.01364, -0.89621,  1.00,  0.50196,  0.50196,  0.30196,  0.42676,  0.81689,  0.42676,  0.81689
549, 132, -0.74192,  0.09244,  0.08687, -0.09424,  0.7705, -0.63043,  1.00,  0.50196,  0.50196,  0.30196,  0.42358,  0.82373,  0.42358,  0.82373
550, 121, -0.75097,  0.09182,  0.08904, -0.44343, -0.01364, -0.89621,  1.00,  0.50196,  0.50196,  0.30196,  0.42676,  0.81689,  0.42676,  0.81689
551, 133, -0.74971,  0.09442,  0.09049, -0.0584,  0.80849, -0.58561,  1.00,  0.50196,  0.50196,  0.30196,  0.42456,  0.81641,  0.42456,  0.81641
552, 134, -0.75696,  0.09712,  0.09486, -0.03329,  0.82698, -0.56125,  1.00,  0.50196,  0.50196,  0.30196,  0.4248,  0.80664,  0.4248,  0.80664
553, 123, -0.75834,  0.09445,  0.09311, -0.51603,  0.06739, -0.85392,  1.00,  0.50196,  0.50196,  0.30196,  0.427,  0.80762,  0.427,  0.80762
554, 125, -0.76469,  0.09775,  0.09817, -0.58381,  0.1651, -0.79493,  1.00,  0.50196,  0.50196,  0.30196,  0.42676,  0.79834,  0.42676,  0.79834
555, 123, -0.75834,  0.09445,  0.09311, -0.51603,  0.06739, -0.85392,  1.00,  0.50196,  0.50196,  0.30196,  0.427,  0.80762,  0.427,  0.80762
556, 134, -0.75696,  0.09712,  0.09486, -0.03329,  0.82698, -0.56125,  1.00,  0.50196,  0.50196,  0.30196,  0.4248,  0.80664,  0.4248,  0.80664
557, 133, -0.74971,  0.09442,  0.09049, -0.0584,  0.80849, -0.58561,  1.00,  0.50196,  0.50196,  0.30196,  0.42456,  0.81641,  0.42456,  0.81641
558, 113, -0.71395,  0.08583,  0.07727, -0.24833, -0.0276, -0.96828,  1.00,  0.50196,  0.50196,  0.30196,  0.42188,  0.86475,  0.42188,  0.86475
559, 129, -0.71459,  0.08982,  0.07934, -0.0812,  0.75465, -0.65108,  1.00,  0.50196,  0.50196,  0.30196,  0.41846,  0.86133,  0.41846,  0.86133
560, 135, -0.70236,  0.08811,  0.07565, -0.07457,  0.78163, -0.61927,  1.00,  0.50196,  0.50196,  0.30196,  0.41772,  0.87988,  0.41772,  0.87988
561, 113, -0.71395,  0.08583,  0.07727, -0.24833, -0.0276, -0.96828,  1.00,  0.50196,  0.50196,  0.30196,  0.42188,  0.86475,  0.42188,  0.86475
562, 135, -0.70236,  0.08811,  0.07565, -0.07457,  0.78163, -0.61927,  1.00,  0.50196,  0.50196,  0.30196,  0.41772,  0.87988,  0.41772,  0.87988
563, 111, -0.70239,  0.08363,  0.0738, -0.31674,  0.20279, -0.92658,  1.00,  0.50196,  0.50196,  0.30196,  0.42188,  0.88232,  0.42188,  0.88232
564, 130, -0.72547,  0.09026,  0.08166, -0.12855,  0.71533, -0.68686,  1.00,  0.50196,  0.50196,  0.30196,  0.42041,  0.84619,  0.42041,  0.84619
565, 136, -0.71577,  0.09233,  0.0841, -0.02162,  0.91592, -0.40079,  1.00,  0.50196,  0.50196,  0.30196,  0.41479,  0.85693,  0.41479,  0.85693
566, 129, -0.71459,  0.08982,  0.07934, -0.0812,  0.75465, -0.65108,  1.00,  0.50196,  0.50196,  0.30196,  0.41846,  0.86133,  0.41846,  0.86133
567, 135, -0.70236,  0.08811,  0.07565, -0.07457,  0.78163, -0.61927,  1.00,  0.50196,  0.50196,  0.30196,  0.41772,  0.87988,  0.41772,  0.87988
568, 129, -0.71459,  0.08982,  0.07934, -0.0812,  0.75465, -0.65108,  1.00,  0.50196,  0.50196,  0.30196,  0.41846,  0.86133,  0.41846,  0.86133
569, 136, -0.71577,  0.09233,  0.0841, -0.02162,  0.91592, -0.40079,  1.00,  0.50196,  0.50196,  0.30196,  0.41479,  0.85693,  0.41479,  0.85693
570, 131, -0.7343,  0.09118,  0.08418, -0.12208,  0.73537, -0.66658,  1.00,  0.50196,  0.50196,  0.30196,  0.42212,  0.83398,  0.42212,  0.83398
571, 137, -0.7263,  0.09238,  0.08607, -0.05068,  0.92761, -0.37009,  1.00,  0.50196,  0.50196,  0.30196,  0.41699,  0.8418,  0.41699,  0.8418
572, 130, -0.72547,  0.09026,  0.08166, -0.12855,  0.71533, -0.68686,  1.00,  0.50196,  0.50196,  0.30196,  0.42041,  0.84619,  0.42041,  0.84619
573, 130, -0.72547,  0.09026,  0.08166, -0.12855,  0.71533, -0.68686,  1.00,  0.50196,  0.50196,  0.30196,  0.42041,  0.84619,  0.42041,  0.84619
574, 137, -0.7263,  0.09238,  0.08607, -0.05068,  0.92761, -0.37009,  1.00,  0.50196,  0.50196,  0.30196,  0.41699,  0.8418,  0.41699,  0.8418
575, 136, -0.71577,  0.09233,  0.0841, -0.02162,  0.91592, -0.40079,  1.00,  0.50196,  0.50196,  0.30196,  0.41479,  0.85693,  0.41479,  0.85693
576, 137, -0.7263,  0.09238,  0.08607, -0.05068,  0.92761, -0.37009,  1.00,  0.50196,  0.50196,  0.30196,  0.41699,  0.8418,  0.41699,  0.8418
577, 138, -0.71563,  0.09265,  0.08545,  0.17223,  0.98391,  0.04747,  1.00,  0.50196,  0.50196,  0.30196,  0.41382,  0.85645,  0.41382,  0.85645
578, 136, -0.71577,  0.09233,  0.0841, -0.02162,  0.91592, -0.40079,  1.00,  0.50196,  0.50196,  0.30196,  0.41479,  0.85693,  0.41479,  0.85693
579, 136, -0.71577,  0.09233,  0.0841, -0.02162,  0.91592, -0.40079,  1.00,  0.50196,  0.50196,  0.30196,  0.41479,  0.85693,  0.41479,  0.85693
580, 138, -0.71563,  0.09265,  0.08545,  0.17223,  0.98391,  0.04747,  1.00,  0.50196,  0.50196,  0.30196,  0.41382,  0.85645,  0.41382,  0.85645
581, 139, -0.70051,  0.09048,  0.08139,  0.13396,  0.98567, -0.10256,  1.00,  0.50196,  0.50196,  0.30196,  0.41235,  0.87793,  0.41235,  0.87793
582, 135, -0.70236,  0.08811,  0.07565, -0.07457,  0.78163, -0.61927,  1.00,  0.50196,  0.50196,  0.30196,  0.41772,  0.87988,  0.41772,  0.87988
583, 136, -0.71577,  0.09233,  0.0841, -0.02162,  0.91592, -0.40079,  1.00,  0.50196,  0.50196,  0.30196,  0.41479,  0.85693,  0.41479,  0.85693
584, 139, -0.70051,  0.09048,  0.08139,  0.13396,  0.98567, -0.10256,  1.00,  0.50196,  0.50196,  0.30196,  0.41235,  0.87793,  0.41235,  0.87793
585, 131, -0.7343,  0.09118,  0.08418, -0.12208,  0.73537, -0.66658,  1.00,  0.50196,  0.50196,  0.30196,  0.42212,  0.83398,  0.42212,  0.83398
586, 140, -0.73387,  0.09266,  0.08818,  0.08542,  0.9948, -0.05547,  1.00,  0.50196,  0.50196,  0.30196,  0.41919,  0.83105,  0.41919,  0.83105
587, 137, -0.7263,  0.09238,  0.08607, -0.05068,  0.92761, -0.37009,  1.00,  0.50196,  0.50196,  0.30196,  0.41699,  0.8418,  0.41699,  0.8418
588, 132, -0.74192,  0.09244,  0.08687, -0.09424,  0.7705, -0.63043,  1.00,  0.50196,  0.50196,  0.30196,  0.42358,  0.82373,  0.42358,  0.82373
589, 140, -0.73387,  0.09266,  0.08818,  0.08542,  0.9948, -0.05547,  1.00,  0.50196,  0.50196,  0.30196,  0.41919,  0.83105,  0.41919,  0.83105
590, 131, -0.7343,  0.09118,  0.08418, -0.12208,  0.73537, -0.66658,  1.00,  0.50196,  0.50196,  0.30196,  0.42212,  0.83398,  0.42212,  0.83398
591, 140, -0.73387,  0.09266,  0.08818,  0.08542,  0.9948, -0.05547,  1.00,  0.50196,  0.50196,  0.30196,  0.41919,  0.83105,  0.41919,  0.83105
592, 141, -0.72606,  0.09236,  0.08732, -0.05286,  0.99602, -0.07176,  1.00,  0.50196,  0.50196,  0.30196,  0.41577,  0.84131,  0.41577,  0.84131
593, 137, -0.7263,  0.09238,  0.08607, -0.05068,  0.92761, -0.37009,  1.00,  0.50196,  0.50196,  0.30196,  0.41699,  0.8418,  0.41699,  0.8418
594, 137, -0.7263,  0.09238,  0.08607, -0.05068,  0.92761, -0.37009,  1.00,  0.50196,  0.50196,  0.30196,  0.41699,  0.8418,  0.41699,  0.8418
595, 141, -0.72606,  0.09236,  0.08732, -0.05286,  0.99602, -0.07176,  1.00,  0.50196,  0.50196,  0.30196,  0.41577,  0.84131,  0.41577,  0.84131
596, 138, -0.71563,  0.09265,  0.08545,  0.17223,  0.98391,  0.04747,  1.00,  0.50196,  0.50196,  0.30196,  0.41382,  0.85645,  0.41382,  0.85645
597, 132, -0.74192,  0.09244,  0.08687, -0.09424,  0.7705, -0.63043,  1.00,  0.50196,  0.50196,  0.30196,  0.42358,  0.82373,  0.42358,  0.82373
598, 142, -0.74069,  0.09384,  0.09061,  0.18293,  0.98174, -0.05217,  1.00,  0.50196,  0.50196,  0.30196,  0.42065,  0.82227,  0.42065,  0.82227
599, 140, -0.73387,  0.09266,  0.08818,  0.08542,  0.9948, -0.05547,  1.00,  0.50196,  0.50196,  0.30196,  0.41919,  0.83105,  0.41919,  0.83105
600, 143, -0.7483,  0.09546,  0.0943,  0.24421,  0.96698, -0.07291,  1.00,  0.50196,  0.50196,  0.30196,  0.42139,  0.81494,  0.42139,  0.81494
601, 132, -0.74192,  0.09244,  0.08687, -0.09424,  0.7705, -0.63043,  1.00,  0.50196,  0.50196,  0.30196,  0.42358,  0.82373,  0.42358,  0.82373
602, 133, -0.74971,  0.09442,  0.09049, -0.0584,  0.80849, -0.58561,  1.00,  0.50196,  0.50196,  0.30196,  0.42456,  0.81641,  0.42456,  0.81641
603, 143, -0.7483,  0.09546,  0.0943,  0.24421,  0.96698, -0.07291,  1.00,  0.50196,  0.50196,  0.30196,  0.42139,  0.81494,  0.42139,  0.81494
604, 142, -0.74069,  0.09384,  0.09061,  0.18293,  0.98174, -0.05217,  1.00,  0.50196,  0.50196,  0.30196,  0.42065,  0.82227,  0.42065,  0.82227
605, 132, -0.74192,  0.09244,  0.08687, -0.09424,  0.7705, -0.63043,  1.00,  0.50196,  0.50196,  0.30196,  0.42358,  0.82373,  0.42358,  0.82373
606, 134, -0.75696,  0.09712,  0.09486, -0.03329,  0.82698, -0.56125,  1.00,  0.50196,  0.50196,  0.30196,  0.4248,  0.80664,  0.4248,  0.80664
607, 143, -0.7483,  0.09546,  0.0943,  0.24421,  0.96698, -0.07291,  1.00,  0.50196,  0.50196,  0.30196,  0.42139,  0.81494,  0.42139,  0.81494
608, 133, -0.74971,  0.09442,  0.09049, -0.0584,  0.80849, -0.58561,  1.00,  0.50196,  0.50196,  0.30196,  0.42456,  0.81641,  0.42456,  0.81641
609, 143, -0.7483,  0.09546,  0.0943,  0.24421,  0.96698, -0.07291,  1.00,  0.50196,  0.50196,  0.30196,  0.42139,  0.81494,  0.42139,  0.81494
610, 144, -0.73966,  0.09236,  0.09612,  0.37877,  0.65897,  0.64984,  1.00,  0.50196,  0.50196,  0.30196,  0.4165,  0.81982,  0.4165,  0.81982
611, 142, -0.74069,  0.09384,  0.09061,  0.18293,  0.98174, -0.05217,  1.00,  0.50196,  0.50196,  0.30196,  0.42065,  0.82227,  0.42065,  0.82227
612, 142, -0.74069,  0.09384,  0.09061,  0.18293,  0.98174, -0.05217,  1.00,  0.50196,  0.50196,  0.30196,  0.42065,  0.82227,  0.42065,  0.82227
613, 144, -0.73966,  0.09236,  0.09612,  0.37877,  0.65897,  0.64984,  1.00,  0.50196,  0.50196,  0.30196,  0.4165,  0.81982,  0.4165,  0.81982
614, 145, -0.73379,  0.09102,  0.09409,  0.2548,  0.68123,  0.6863,  1.00,  0.50196,  0.50196,  0.30196,  0.41504,  0.82617,  0.41504,  0.82617
615, 142, -0.74069,  0.09384,  0.09061,  0.18293,  0.98174, -0.05217,  1.00,  0.50196,  0.50196,  0.30196,  0.42065,  0.82227,  0.42065,  0.82227
616, 145, -0.73379,  0.09102,  0.09409,  0.2548,  0.68123,  0.6863,  1.00,  0.50196,  0.50196,  0.30196,  0.41504,  0.82617,  0.41504,  0.82617
617, 146, -0.73387,  0.09266,  0.08818,  0.08542,  0.9948, -0.05547,  1.00,  0.50196,  0.50196,  0.30196,  0.41919,  0.83105,  0.41919,  0.83105
618, 146, -0.73387,  0.09266,  0.08818,  0.08542,  0.9948, -0.05547,  1.00,  0.50196,  0.50196,  0.30196,  0.41919,  0.83105,  0.41919,  0.83105
619, 145, -0.73379,  0.09102,  0.09409,  0.2548,  0.68123,  0.6863,  1.00,  0.50196,  0.50196,  0.30196,  0.41504,  0.82617,  0.41504,  0.82617
620, 147, -0.72871,  0.09077,  0.09329, -0.79171,  0.37771,  0.48014,  1.00,  0.50196,  0.50196,  0.30196,  0.41333,  0.83252,  0.41333,  0.83252
621, 146, -0.73387,  0.09266,  0.08818,  0.08542,  0.9948, -0.05547,  1.00,  0.50196,  0.50196,  0.30196,  0.41919,  0.83105,  0.41919,  0.83105
