VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w
3038, 926, -0.11406,  0.07507,  0.0726,  0.05194, -0.45504,  0.88877, -1.00,  1.00,  0.50196,  0.50196,  0.00
3039, 928, -0.08264,  0.07979,  0.05777, -0.1877,  0.5036, -0.8433,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3040, 930, -0.08443,  0.07555,  0.06122, -0.07589, -0.88898, -0.45162, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3041, 927, -0.09749,  0.07425,  0.06501,  0.00052, -0.92545, -0.37887, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3042, 930, -0.08443,  0.07555,  0.06122, -0.07589, -0.88898, -0.45162, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3043, 929, -0.09932,  0.07527,  0.07014,  0.22027, -0.43012,  0.87545, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3044, 927, -0.09749,  0.07425,  0.06501,  0.00052, -0.92545, -0.37887, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3045, 931, -0.07441,  0.07911,  0.0554, -0.28159,  0.42371, -0.86091,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3046, 930, -0.08443,  0.07555,  0.06122, -0.07589, -0.88898, -0.45162, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3047, 928, -0.08264,  0.07979,  0.05777, -0.1877,  0.5036, -0.8433,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3048, 930, -0.08443,  0.07555,  0.06122, -0.07589, -0.88898, -0.45162, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3049, 932, -0.08665,  0.07511,  0.0658,  0.33856, -0.53319,  0.7753, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3050, 929, -0.09932,  0.07527,  0.07014,  0.22027, -0.43012,  0.87545, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3051, 931, -0.07441,  0.07911,  0.0554, -0.28159,  0.42371, -0.86091,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3052, 933, -0.07448,  0.07625,  0.0576,  0.01375, -0.9087, -0.41723, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3053, 930, -0.08443,  0.07555,  0.06122, -0.07589, -0.88898, -0.45162, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3054, 933, -0.07448,  0.07625,  0.0576,  0.01375, -0.9087, -0.41723, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3055, 932, -0.08665,  0.07511,  0.0658,  0.33856, -0.53319,  0.7753, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3056, 930, -0.08443,  0.07555,  0.06122, -0.07589, -0.88898, -0.45162, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3057, 933, -0.07448,  0.07625,  0.0576,  0.01375, -0.9087, -0.41723, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3058, 931, -0.07441,  0.07911,  0.0554, -0.28159,  0.42371, -0.86091,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3059, 934, -0.06596,  0.07927,  0.05239,  0.83556,  0.14961, -0.52864,  1.00,  1.00,  0.50196,  0.50196,  1.00
3060, 933, -0.07448,  0.07625,  0.0576,  0.01375, -0.9087, -0.41723, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3061, 935, -0.07443,  0.07633,  0.05979,  0.51194, -0.52861,  0.67712, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3062, 932, -0.08665,  0.07511,  0.0658,  0.33856, -0.53319,  0.7753, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3063, 935, -0.07443,  0.07633,  0.05979,  0.51194, -0.52861,  0.67712, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3064, 933, -0.07448,  0.07625,  0.0576,  0.01375, -0.9087, -0.41723, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3065, 934, -0.06596,  0.07927,  0.05239,  0.83556,  0.14961, -0.52864,  1.00,  1.00,  0.50196,  0.50196,  1.00
3066, 936, -0.1615,  0.0707,  0.06151, -0.61147,  0.26629,  0.74512, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3067, 937, -0.1746,  0.06826,  0.04719, -0.80144,  0.28991,  0.52312, -1.00,  1.00,  0.50196,  0.50196,  1.00
3068, 938, -0.16207,  0.0672,  0.06237, -0.60893,  0.20494,  0.76629, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3069, 939, -0.14707,  0.06167,  0.0714, -0.41643, -0.00212,  0.90917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3070, 936, -0.1615,  0.0707,  0.06151, -0.61147,  0.26629,  0.74512, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3071, 938, -0.16207,  0.0672,  0.06237, -0.60893,  0.20494,  0.76629, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3072, 939, -0.14707,  0.06167,  0.0714, -0.41643, -0.00212,  0.90917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3073, 940, -0.14543,  0.07089,  0.0714, -0.3719,  0.47579,  0.79707,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3074, 936, -0.1615,  0.0707,  0.06151, -0.61147,  0.26629,  0.74512, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3075, 940, -0.14543,  0.07089,  0.0714, -0.3719,  0.47579,  0.79707,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3076, 941, -0.14485,  0.07255,  0.06903, -0.31506,  0.57602,  0.75428,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3077, 936, -0.1615,  0.0707,  0.06151, -0.61147,  0.26629,  0.74512, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3078, 941, -0.14485,  0.07255,  0.06903, -0.31506,  0.57602,  0.75428,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3079, 940, -0.14543,  0.07089,  0.0714, -0.3719,  0.47579,  0.79707,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3080, 942, -0.12971,  0.07008,  0.07781, -0.26634,  0.43159,  0.86185,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3081, 942, -0.12971,  0.07008,  0.07781, -0.26634,  0.43159,  0.86185,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3082, 940, -0.14543,  0.07089,  0.0714, -0.3719,  0.47579,  0.79707,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3083, 939, -0.14707,  0.06167,  0.0714, -0.41643, -0.00212,  0.90917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3084, 941, -0.14485,  0.07255,  0.06903, -0.31506,  0.57602,  0.75428,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3085, 942, -0.12971,  0.07008,  0.07781, -0.26634,  0.43159,  0.86185,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3086, 943, -0.1289,  0.07412,  0.07303, -0.14266,  0.53611,  0.83201,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3087, 942, -0.12971,  0.07008,  0.07781, -0.26634,  0.43159,  0.86185,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3088, 939, -0.14707,  0.06167,  0.0714, -0.41643, -0.00212,  0.90917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3089, 944, -0.13127,  0.05654,  0.07697, -0.36008, -0.05304,  0.93141, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3090, 945, -0.11541,  0.06902,  0.08174, -0.12555,  0.50387,  0.85456,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3091, 943, -0.1289,  0.07412,  0.07303, -0.14266,  0.53611,  0.83201,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3092, 942, -0.12971,  0.07008,  0.07781, -0.26634,  0.43159,  0.86185,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3093, 945, -0.11541,  0.06902,  0.08174, -0.12555,  0.50387,  0.85456,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3094, 942, -0.12971,  0.07008,  0.07781, -0.26634,  0.43159,  0.86185,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3095, 944, -0.13127,  0.05654,  0.07697, -0.36008, -0.05304,  0.93141, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3096, 939, -0.14707,  0.06167,  0.0714, -0.41643, -0.00212,  0.90917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3097, 946, -0.13178,  0.04599,  0.07539, -0.39392, -0.10315,  0.91334, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3098, 944, -0.13127,  0.05654,  0.07697, -0.36008, -0.05304,  0.93141, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3099, 939, -0.14707,  0.06167,  0.0714, -0.41643, -0.00212,  0.90917, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3100, 947, -0.14842,  0.0516,  0.06847, -0.40046, -0.16131,  0.902, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3101, 946, -0.13178,  0.04599,  0.07539, -0.39392, -0.10315,  0.91334, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3102, 944, -0.13127,  0.05654,  0.07697, -0.36008, -0.05304,  0.93141, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3103, 946, -0.13178,  0.04599,  0.07539, -0.39392, -0.10315,  0.91334, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3104, 948, -0.12193,  0.04327,  0.08023, -0.33725, -0.01507,  0.94116, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3105, 944, -0.13127,  0.05654,  0.07697, -0.36008, -0.05304,  0.93141, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3106, 948, -0.12193,  0.04327,  0.08023, -0.33725, -0.01507,  0.94116, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3107, 949, -0.11922,  0.05379,  0.08124, -0.29801,  0.00687,  0.9544, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3108, 945, -0.11541,  0.06902,  0.08174, -0.12555,  0.50387,  0.85456,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3109, 944, -0.13127,  0.05654,  0.07697, -0.36008, -0.05304,  0.93141, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3110, 949, -0.11922,  0.05379,  0.08124, -0.29801,  0.00687,  0.9544, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3111, 949, -0.11922,  0.05379,  0.08124, -0.29801,  0.00687,  0.9544, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3112, 948, -0.12193,  0.04327,  0.08023, -0.33725, -0.01507,  0.94116, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3113, 950, -0.10962,  0.03928,  0.08432, -0.31534, -0.49076,  0.81221, -1.00,  1.00,  0.50196,  0.50196,  0.00
3114, 945, -0.11541,  0.06902,  0.08174, -0.12555,  0.50387,  0.85456,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3115, 951, -0.11245,  0.07823,  0.06694,  0.14934,  0.95507, -0.25559,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3116, 943, -0.1289,  0.07412,  0.07303, -0.14266,  0.53611,  0.83201,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3117, 951, -0.11245,  0.07823,  0.06694,  0.14934,  0.95507, -0.25559,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3118, 952, -0.12717,  0.07971,  0.06269,  0.16542,  0.89672, -0.41052,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3119, 943, -0.1289,  0.07412,  0.07303, -0.14266,  0.53611,  0.83201,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3120, 953, -0.10274,  0.06762,  0.08423, -0.02434,  0.53363,  0.84536,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3121, 951, -0.11245,  0.07823,  0.06694,  0.14934,  0.95507, -0.25559,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3122, 945, -0.11541,  0.06902,  0.08174, -0.12555,  0.50387,  0.85456,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3123, 953, -0.10274,  0.06762,  0.08423, -0.02434,  0.53363,  0.84536,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3124, 945, -0.11541,  0.06902,  0.08174, -0.12555,  0.50387,  0.85456,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3125, 949, -0.11922,  0.05379,  0.08124, -0.29801,  0.00687,  0.9544, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3126, 953, -0.10274,  0.06762,  0.08423, -0.02434,  0.53363,  0.84536,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3127, 954, -0.09901,  0.0753,  0.06639,  0.0783,  0.9634, -0.25635,  1.00,  1.00,  0.50196,  0.50196,  0.00
3128, 951, -0.11245,  0.07823,  0.06694,  0.14934,  0.95507, -0.25559,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3129, 953, -0.10274,  0.06762,  0.08423, -0.02434,  0.53363,  0.84536,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3130, 955, -0.08502,  0.07415,  0.0661,  0.0663,  0.9825, -0.17404,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3131, 954, -0.09901,  0.0753,  0.06639,  0.0783,  0.9634, -0.25635,  1.00,  1.00,  0.50196,  0.50196,  0.00
3132, 949, -0.11922,  0.05379,  0.08124, -0.29801,  0.00687,  0.9544, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3133, 950, -0.10962,  0.03928,  0.08432, -0.31534, -0.49076,  0.81221, -1.00,  1.00,  0.50196,  0.50196,  0.00
3134, 956, -0.10645,  0.05171,  0.08453, -0.16709,  0.04621,  0.98484, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3135, 953, -0.10274,  0.06762,  0.08423, -0.02434,  0.53363,  0.84536,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3136, 949, -0.11922,  0.05379,  0.08124, -0.29801,  0.00687,  0.9544, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3137, 956, -0.10645,  0.05171,  0.08453, -0.16709,  0.04621,  0.98484, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3138, 953, -0.10274,  0.06762,  0.08423, -0.02434,  0.53363,  0.84536,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3139, 957, -0.08901,  0.06651,  0.08482,  0.07638,  0.54746,  0.83334,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3140, 955, -0.08502,  0.07415,  0.0661,  0.0663,  0.9825, -0.17404,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3141, 956, -0.10645,  0.05171,  0.08453, -0.16709,  0.04621,  0.98484, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3142, 957, -0.08901,  0.06651,  0.08482,  0.07638,  0.54746,  0.83334,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3143, 953, -0.10274,  0.06762,  0.08423, -0.02434,  0.53363,  0.84536,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3144, 956, -0.10645,  0.05171,  0.08453, -0.16709,  0.04621,  0.98484, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3145, 950, -0.10962,  0.03928,  0.08432, -0.31534, -0.49076,  0.81221, -1.00,  1.00,  0.50196,  0.50196,  0.00
3146, 958, -0.09458,  0.04228,  0.08679, -0.0673,  0.15428,  0.98573, -1.00,  1.00,  0.50196,  0.50196,  0.00
3147, 950, -0.10962,  0.03928,  0.08432, -0.31534, -0.49076,  0.81221, -1.00,  1.00,  0.50196,  0.50196,  0.00
3148, 959, -0.09587,  0.03524,  0.08745, -0.25089, -0.70525,  0.66308, -1.00,  1.00,  0.50196,  0.50196,  0.00
3149, 958, -0.09458,  0.04228,  0.08679, -0.0673,  0.15428,  0.98573, -1.00,  1.00,  0.50196,  0.50196,  0.00
3150, 958, -0.09458,  0.04228,  0.08679, -0.0673,  0.15428,  0.98573, -1.00,  1.00,  0.50196,  0.50196,  0.00
3151, 959, -0.09587,  0.03524,  0.08745, -0.25089, -0.70525,  0.66308, -1.00,  1.00,  0.50196,  0.50196,  0.00
3152, 960, -0.07906,  0.03231,  0.08863, -0.03719, -0.73383,  0.67832, -1.00,  1.00,  0.50196,  0.50196,  0.00
3153, 955, -0.08502,  0.07415,  0.0661,  0.0663,  0.9825, -0.17404,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3154, 957, -0.08901,  0.06651,  0.08482,  0.07638,  0.54746,  0.83334,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3155, 961, -0.07373,  0.06562,  0.08237,  0.19988,  0.55524,  0.80732,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3156, 955, -0.08502,  0.07415,  0.0661,  0.0663,  0.9825, -0.17404,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3157, 961, -0.07373,  0.06562,  0.08237,  0.19988,  0.55524,  0.80732,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3158, 962, -0.06851,  0.07291,  0.06419,  0.03636,  0.97525, -0.2181,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3159, 962, -0.06851,  0.07291,  0.06419,  0.03636,  0.97525, -0.2181,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3160, 961, -0.07373,  0.06562,  0.08237,  0.19988,  0.55524,  0.80732,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3161, 963, -0.05783,  0.06571,  0.07554,  0.27573,  0.605,  0.74691,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3162, 963, -0.05783,  0.06571,  0.07554,  0.27573,  0.605,  0.74691,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3163, 961, -0.07373,  0.06562,  0.08237,  0.19988,  0.55524,  0.80732,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3164, 964, -0.07728,  0.0491,  0.08434,  0.16816,  0.19113,  0.96705, -1.00,  1.00,  0.50196,  0.50196,  0.00
3165, 962, -0.06851,  0.07291,  0.06419,  0.03636,  0.97525, -0.2181,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3166, 963, -0.05783,  0.06571,  0.07554,  0.27573,  0.605,  0.74691,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3167, 965, -0.05289,  0.07274,  0.06131,  0.02436,  0.96092, -0.27568,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3168, 956, -0.10645,  0.05171,  0.08453, -0.16709,  0.04621,  0.98484, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3169, 966, -0.09321,  0.04984,  0.08545,  0.01111,  0.13666,  0.99056, -1.00,  1.00,  0.50196,  0.50196,  0.00
3170, 957, -0.08901,  0.06651,  0.08482,  0.07638,  0.54746,  0.83334,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3171, 961, -0.07373,  0.06562,  0.08237,  0.19988,  0.55524,  0.80732,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3172, 957, -0.08901,  0.06651,  0.08482,  0.07638,  0.54746,  0.83334,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3173, 966, -0.09321,  0.04984,  0.08545,  0.01111,  0.13666,  0.99056, -1.00,  1.00,  0.50196,  0.50196,  0.00
3174, 966, -0.09321,  0.04984,  0.08545,  0.01111,  0.13666,  0.99056, -1.00,  1.00,  0.50196,  0.50196,  0.00
3175, 956, -0.10645,  0.05171,  0.08453, -0.16709,  0.04621,  0.98484, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3176, 958, -0.09458,  0.04228,  0.08679, -0.0673,  0.15428,  0.98573, -1.00,  1.00,  0.50196,  0.50196,  0.00
3177, 961, -0.07373,  0.06562,  0.08237,  0.19988,  0.55524,  0.80732,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3178, 966, -0.09321,  0.04984,  0.08545,  0.01111,  0.13666,  0.99056, -1.00,  1.00,  0.50196,  0.50196,  0.00
3179, 964, -0.07728,  0.0491,  0.08434,  0.16816,  0.19113,  0.96705, -1.00,  1.00,  0.50196,  0.50196,  0.00
3180, 964, -0.07728,  0.0491,  0.08434,  0.16816,  0.19113,  0.96705, -1.00,  1.00,  0.50196,  0.50196,  0.00
3181, 966, -0.09321,  0.04984,  0.08545,  0.01111,  0.13666,  0.99056, -1.00,  1.00,  0.50196,  0.50196,  0.00
3182, 958, -0.09458,  0.04228,  0.08679, -0.0673,  0.15428,  0.98573, -1.00,  1.00,  0.50196,  0.50196,  0.00
3183, 958, -0.09458,  0.04228,  0.08679, -0.0673,  0.15428,  0.98573, -1.00,  1.00,  0.50196,  0.50196,  0.00
3184, 960, -0.07906,  0.03231,  0.08863, -0.03719, -0.73383,  0.67832, -1.00,  1.00,  0.50196,  0.50196,  0.00
3185, 967, -0.07827,  0.03966,  0.08758,  0.09468,  0.21289,  0.97248, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3186, 964, -0.07728,  0.0491,  0.08434,  0.16816,  0.19113,  0.96705, -1.00,  1.00,  0.50196,  0.50196,  0.00
3187, 958, -0.09458,  0.04228,  0.08679, -0.0673,  0.15428,  0.98573, -1.00,  1.00,  0.50196,  0.50196,  0.00
3188, 967, -0.07827,  0.03966,  0.08758,  0.09468,  0.21289,  0.97248, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3189, 967, -0.07827,  0.03966,  0.08758,  0.09468,  0.21289,  0.97248, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3190, 960, -0.07906,  0.03231,  0.08863, -0.03719, -0.73383,  0.67832, -1.00,  1.00,  0.50196,  0.50196,  0.00
3191, 968, -0.06299,  0.03137,  0.08614,  0.19607, -0.77217,  0.60441, -1.00,  1.00,  0.50196,  0.50196,  0.00
3192, 967, -0.07827,  0.03966,  0.08758,  0.09468,  0.21289,  0.97248, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3193, 968, -0.06299,  0.03137,  0.08614,  0.19607, -0.77217,  0.60441, -1.00,  1.00,  0.50196,  0.50196,  0.00
3194, 969, -0.06262,  0.03783,  0.08494,  0.23591,  0.24469,  0.94047,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3195, 969, -0.06262,  0.03783,  0.08494,  0.23591,  0.24469,  0.94047,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3196, 968, -0.06299,  0.03137,  0.08614,  0.19607, -0.77217,  0.60441, -1.00,  1.00,  0.50196,  0.50196,  0.00
3197, 970, -0.05389,  0.03271,  0.08318,  0.36553, -0.76574,  0.52918, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3198, 969, -0.06262,  0.03783,  0.08494,  0.23591,  0.24469,  0.94047,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3199, 970, -0.05389,  0.03271,  0.08318,  0.36553, -0.76574,  0.52918, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3200, 971, -0.05458,  0.03824,  0.08241,  0.31574,  0.25415,  0.91418,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3201, 972, -0.06242,  0.04592,  0.08165,  0.26683,  0.50108,  0.82324,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3202, 969, -0.06262,  0.03783,  0.08494,  0.23591,  0.24469,  0.94047,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3203, 971, -0.05458,  0.03824,  0.08241,  0.31574,  0.25415,  0.91418,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3204, 972, -0.06242,  0.04592,  0.08165,  0.26683,  0.50108,  0.82324,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3205, 964, -0.07728,  0.0491,  0.08434,  0.16816,  0.19113,  0.96705, -1.00,  1.00,  0.50196,  0.50196,  0.00
3206, 967, -0.07827,  0.03966,  0.08758,  0.09468,  0.21289,  0.97248, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3207, 972, -0.06242,  0.04592,  0.08165,  0.26683,  0.50108,  0.82324,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3208, 967, -0.07827,  0.03966,  0.08758,  0.09468,  0.21289,  0.97248, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3209, 973, -0.06262,  0.03783,  0.08494,  0.23591,  0.24469,  0.94047, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3210, 971, -0.05458,  0.03824,  0.08241,  0.31574,  0.25415,  0.91418,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3211, 970, -0.05389,  0.03271,  0.08318,  0.36553, -0.76574,  0.52918, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3212, 974, -0.04631,  0.03533,  0.07937,  0.53603, -0.69499,  0.47923, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3213, 971, -0.05458,  0.03824,  0.08241,  0.31574,  0.25415,  0.91418,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3214, 974, -0.04631,  0.03533,  0.07937,  0.53603, -0.69499,  0.47923, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3215, 975, -0.04721,  0.03986,  0.07909,  0.39543,  0.24854,  0.88423,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3216, 972, -0.06242,  0.04592,  0.08165,  0.26683,  0.50108,  0.82324,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3217, 971, -0.05458,  0.03824,  0.08241,  0.31574,  0.25415,  0.91418,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3218, 976, -0.05483,  0.04456,  0.07988,  0.29585,  0.53521,  0.79122,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3219, 974, -0.04631,  0.03533,  0.07937,  0.53603, -0.69499,  0.47923, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3220, 977, -0.03815,  0.0432,  0.07339,  0.40294,  0.40715,  0.81968,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3221, 975, -0.04721,  0.03986,  0.07909,  0.39543,  0.24854,  0.88423,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3222, 974, -0.04631,  0.03533,  0.07937,  0.53603, -0.69499,  0.47923, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3223, 978, -0.03793,  0.03997,  0.07403,  0.65737, -0.5894,  0.46953, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3224, 977, -0.03815,  0.0432,  0.07339,  0.40294,  0.40715,  0.81968,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3225, 979, -0.0297,  0.04561,  0.06831,  0.82703,  0.33575, -0.45088,  1.00,  1.00,  0.50196,  0.50196,  1.00
3226, 977, -0.03815,  0.0432,  0.07339,  0.40294,  0.40715,  0.81968,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3227, 978, -0.03793,  0.03997,  0.07403,  0.65737, -0.5894,  0.46953, -1.00,  1.00,  0.50196,  0.50196,  0.50196
3228, 979, -0.0297,  0.04561,  0.06831,  0.82703,  0.33575, -0.45088,  1.00,  1.00,  0.50196,  0.50196,  1.00
3229, 980, -0.03873,  0.04514,  0.07213, -0.10782,  0.92833, -0.35578,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3230, 977, -0.03815,  0.0432,  0.07339,  0.40294,  0.40715,  0.81968,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3231, 981, -0.0476,  0.04556,  0.07558, -0.00557,  0.91344, -0.40694,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3232, 977, -0.03815,  0.0432,  0.07339,  0.40294,  0.40715,  0.81968,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3233, 980, -0.03873,  0.04514,  0.07213, -0.10782,  0.92833, -0.35578,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3234, 977, -0.03815,  0.0432,  0.07339,  0.40294,  0.40715,  0.81968,  1.00,  1.00,  0.50196,  0.50196,  0.50196
3235, 982, -0.04747,  0.04364,  0.0778,  0.33712,  0.52468,  0.78171,  1.00,  1.00,  0.50196,  0.50196,  0.50196
