VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
340, 99, -4.77691,  0.26855,  0.00,  0.10322,  0.99466,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.31589,  1.00,  0.15774
341, 101, -4.68513,  0.26855,  0.73552,  0.09321,  0.97559, -0.19885,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.31589,  0.96875,  0.15774
342, 100, -4.68513,  0.26855, -0.73553,  0.09629,  0.9753,  0.19879,  1.00,  1.00,  1.00,  1.00,  1.00076,  0.31589,  1.03125,  0.15774
343, 102, -4.59789,  0.17923,  0.00,  0.07108,  0.99747,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.23891,  1.00,  0.1024
344, 103, -4.50954,  0.17923, -0.70797,  0.06782,  0.98843,  0.13564,  1.00,  1.00,  1.00,  1.00,  1.00076,  0.23891,  1.03125,  0.1024
345, 89, -4.57768,  0.39262,  1.49651,  0.12211,  0.83452, -0.53727,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.38145,  0.9375,  0.23462
346, 104, -4.4133,  0.26855,  1.44277,  0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.31589,  0.9375,  0.15774
347, 101, -4.68513,  0.26855,  0.73552,  0.09321,  0.97559, -0.19885,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.31589,  0.96875,  0.15774
348, 104, -4.4133,  0.26855,  1.44277,  0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.31589,  0.9375,  0.15774
349, 89, -4.57768,  0.39262,  1.49651,  0.12211,  0.83452, -0.53727,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.38145,  0.9375,  0.23462
350, 88, -4.11981,  0.39262,  2.17262,  0.09477,  0.74225, -0.66339,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.38145,  0.90625,  0.23462
351, 101, -4.68513,  0.26855,  0.73552,  0.09321,  0.97559, -0.19885,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.31589,  0.96875,  0.15774
352, 105, -4.50954,  0.17924,  0.70796,  0.07089,  0.98822, -0.13562,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.23891,  0.96875,  0.1024
353, 102, -4.59789,  0.17923,  0.00,  0.07108,  0.99747,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.23891,  1.00,  0.1024
354, 105, -4.50954,  0.17924,  0.70796,  0.07089,  0.98822, -0.13562,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.23891,  0.96875,  0.1024
355, 101, -4.68513,  0.26855,  0.73552,  0.09321,  0.97559, -0.19885,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.31589,  0.96875,  0.15774
356, 104, -4.4133,  0.26855,  1.44277,  0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.31589,  0.9375,  0.15774
357, 102, -4.59789,  0.17923,  0.00,  0.07108,  0.99747,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.23891,  1.00,  0.1024
358, 106, -4.39945,  0.11163,  0.00,  0.04913,  0.99879,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.14263,  1.00,  0.0605
359, 103, -4.50954,  0.17923, -0.70797,  0.06782,  0.98843,  0.13564,  1.00,  1.00,  1.00,  1.00,  1.00076,  0.23891,  1.03125,  0.1024
360, 106, -4.39945,  0.11163,  0.00,  0.04913,  0.99879,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.14263,  1.00,  0.0605
361, 102, -4.59789,  0.17923,  0.00,  0.07108,  0.99747,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.23891,  1.00,  0.1024
362, 105, -4.50954,  0.17924,  0.70796,  0.07089,  0.98822, -0.13562,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.23891,  0.96875,  0.1024
363, 103, -4.50954,  0.17923, -0.70797,  0.06782,  0.98843,  0.13564,  1.00,  1.00,  1.00,  1.00,  1.00076,  0.23891,  1.03125,  0.1024
364, 106, -4.39945,  0.11163,  0.00,  0.04913,  0.99879,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.14263,  1.00,  0.0605
365, 107, -4.31492,  0.11163, -0.67741,  0.04906,  0.99397,  0.09811,  1.00,  1.00,  1.00,  1.00,  1.00076,  0.14263,  1.03125,  0.0605
366, 88, -4.11981,  0.39262,  2.17262,  0.09477,  0.74225, -0.66339,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.38145,  0.90625,  0.23462
367, 108, -3.97186,  0.26855,  2.0946,  0.06926,  0.87352, -0.48184,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.31589,  0.90625,  0.15774
368, 104, -4.4133,  0.26855,  1.44277,  0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.31589,  0.9375,  0.15774
369, 108, -3.97186,  0.26855,  2.0946,  0.06926,  0.87352, -0.48184,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.31589,  0.90625,  0.15774
370, 88, -4.11981,  0.39262,  2.17262,  0.09477,  0.74225, -0.66339,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.38145,  0.90625,  0.23462
371, 96, -3.50361,  0.39262,  2.76522,  0.07244,  0.66677, -0.74174,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.38145,  0.875,  0.23462
372, 104, -4.4133,  0.26855,  1.44277,  0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.31589,  0.9375,  0.15774
373, 109, -4.2479,  0.17923,  1.3887,  0.05819,  0.96458, -0.25727,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.23891,  0.9375,  0.1024
374, 105, -4.50954,  0.17924,  0.70796,  0.07089,  0.98822, -0.13562,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.23891,  0.96875,  0.1024
375, 109, -4.2479,  0.17923,  1.3887,  0.05819,  0.96458, -0.25727,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.23891,  0.9375,  0.1024
376, 104, -4.4133,  0.26855,  1.44277,  0.08243,  0.92681, -0.36637,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.31589,  0.9375,  0.15774
377, 108, -3.97186,  0.26855,  2.0946,  0.06926,  0.87352, -0.48184,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.31589,  0.90625,  0.15774
378, 107, -4.31492,  0.11163, -0.67741,  0.04906,  0.99397,  0.09811,  1.00,  1.00,  1.00,  1.00,  1.00076,  0.14263,  1.03125,  0.0605
379, 106, -4.39945,  0.11163,  0.00,  0.04913,  0.99879,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.14263,  1.00,  0.0605
380, 110, -4.08902,  0.03467,  4.88281E-06,  0.06479,  0.9979,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.0007,  1.00,  0.01281
381, 110, -4.08902,  0.03467,  4.88281E-06,  0.06479,  0.9979,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.0007,  1.00,  0.01281
382, 111, -4.01045,  0.03467, -0.62955,  0.06468,  0.99027,  0.12321,  1.00,  1.00,  1.00,  1.00,  1.00076,  0.0007,  1.03125,  0.01281
383, 107, -4.31492,  0.11163, -0.67741,  0.04906,  0.99397,  0.09811,  1.00,  1.00,  1.00,  1.00,  1.00076,  0.14263,  1.03125,  0.0605
384, 105, -4.50954,  0.17924,  0.70796,  0.07089,  0.98822, -0.13562,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.23891,  0.96875,  0.1024
385, 112, -4.31492,  0.11163,  0.6774,  0.04906,  0.99397, -0.09811,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.14263,  0.96875,  0.0605
386, 106, -4.39945,  0.11163,  0.00,  0.04913,  0.99879,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.14263,  1.00,  0.0605
387, 110, -4.08902,  0.03467,  4.88281E-06,  0.06479,  0.9979,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.0007,  1.00,  0.01281
388, 106, -4.39945,  0.11163,  0.00,  0.04913,  0.99879,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.14263,  1.00,  0.0605
389, 112, -4.31492,  0.11163,  0.6774,  0.04906,  0.99397, -0.09811,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.14263,  0.96875,  0.0605
390, 112, -4.31492,  0.11163,  0.6774,  0.04906,  0.99397, -0.09811,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.14263,  0.96875,  0.0605
391, 105, -4.50954,  0.17924,  0.70796,  0.07089,  0.98822, -0.13562,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.23891,  0.96875,  0.1024
392, 109, -4.2479,  0.17923,  1.3887,  0.05819,  0.96458, -0.25727,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.23891,  0.9375,  0.1024
393, 112, -4.31492,  0.11163,  0.6774,  0.04906,  0.99397, -0.09811,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.14263,  0.96875,  0.0605
394, 113, -4.01045,  0.03467,  0.62954,  0.06458,  0.9887, -0.13531,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.0007,  0.96875,  0.01281
395, 110, -4.08902,  0.03467,  4.88281E-06,  0.06479,  0.9979,  0.00,  1.00,  1.00,  1.00,  1.00,  0.96951,  0.0007,  1.00,  0.01281
396, 113, -4.01045,  0.03467,  0.62954,  0.06458,  0.9887, -0.13531,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.0007,  0.96875,  0.01281
397, 112, -4.31492,  0.11163,  0.6774,  0.04906,  0.99397, -0.09811,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.14263,  0.96875,  0.0605
398, 114, -4.06456,  0.11163,  1.32877,  0.04575,  0.9797, -0.1952,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.14263,  0.9375,  0.0605
399, 109, -4.2479,  0.17923,  1.3887,  0.05819,  0.96458, -0.25727,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.23891,  0.9375,  0.1024
400, 114, -4.06456,  0.11163,  1.32877,  0.04575,  0.9797, -0.1952,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.14263,  0.9375,  0.0605
401, 112, -4.31492,  0.11163,  0.6774,  0.04906,  0.99397, -0.09811,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.14263,  0.96875,  0.0605
402, 114, -4.06456,  0.11163,  1.32877,  0.04575,  0.9797, -0.1952,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.14263,  0.9375,  0.0605
403, 115, -3.77776,  0.03467,  1.23488,  0.06108,  0.9646, -0.25654,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.0007,  0.93751,  0.01281
404, 113, -4.01045,  0.03467,  0.62954,  0.06458,  0.9887, -0.13531,  1.00,  1.00,  1.00,  1.00,  0.93827,  0.0007,  0.96875,  0.01281
405, 108, -3.97186,  0.26855,  2.0946,  0.06926,  0.87352, -0.48184,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.31589,  0.90625,  0.15774
406, 116, -3.82301,  0.17923,  2.0161,  0.05149,  0.93019, -0.36344,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.23891,  0.90625,  0.1024
407, 109, -4.2479,  0.17923,  1.3887,  0.05819,  0.96458, -0.25727,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.23891,  0.9375,  0.1024
408, 114, -4.06456,  0.11163,  1.32877,  0.04575,  0.9797, -0.1952,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.14263,  0.9375,  0.0605
409, 109, -4.2479,  0.17923,  1.3887,  0.05819,  0.96458, -0.25727,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.23891,  0.9375,  0.1024
410, 116, -3.82301,  0.17923,  2.0161,  0.05149,  0.93019, -0.36344,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.23891,  0.90625,  0.1024
411, 115, -3.77776,  0.03467,  1.23488,  0.06108,  0.9646, -0.25654,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.0007,  0.93751,  0.01281
412, 114, -4.06456,  0.11163,  1.32877,  0.04575,  0.9797, -0.1952,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.14263,  0.9375,  0.0605
413, 117, -3.65801,  0.11163,  1.92908,  0.03948,  0.96282, -0.26725,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.14263,  0.90625,  0.0605
414, 116, -3.82301,  0.17923,  2.0161,  0.05149,  0.93019, -0.36344,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.23891,  0.90625,  0.1024
415, 117, -3.65801,  0.11163,  1.92908,  0.03948,  0.96282, -0.26725,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.14263,  0.90625,  0.0605
416, 114, -4.06456,  0.11163,  1.32877,  0.04575,  0.9797, -0.1952,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.14263,  0.9375,  0.0605
417, 115, -3.77776,  0.03467,  1.23488,  0.06108,  0.9646, -0.25654,  1.00,  1.00,  1.00,  1.00,  0.90702,  0.0007,  0.93751,  0.01281
418, 117, -3.65801,  0.11163,  1.92908,  0.03948,  0.96282, -0.26725,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.14263,  0.90625,  0.0605
419, 118, -3.3999,  0.03467,  1.79278,  0.0514,  0.93045, -0.36281,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.0007,  0.90626,  0.01281
420, 96, -3.50361,  0.39262,  2.76522,  0.07244,  0.66677, -0.74174,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.38145,  0.875,  0.23462
421, 119, -3.3778,  0.26855,  2.66592,  0.05342,  0.82004, -0.56981,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.31589,  0.875,  0.15774
422, 108, -3.97186,  0.26855,  2.0946,  0.06926,  0.87352, -0.48184,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.31589,  0.90625,  0.15774
423, 116, -3.82301,  0.17923,  2.0161,  0.05149,  0.93019, -0.36344,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.23891,  0.90625,  0.1024
424, 108, -3.97186,  0.26855,  2.0946,  0.06926,  0.87352, -0.48184,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.31589,  0.90625,  0.15774
425, 119, -3.3778,  0.26855,  2.66592,  0.05342,  0.82004, -0.56981,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.31589,  0.875,  0.15774
426, 118, -3.3999,  0.03467,  1.79278,  0.0514,  0.93045, -0.36281,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.0007,  0.90626,  0.01281
427, 117, -3.65801,  0.11163,  1.92908,  0.03948,  0.96282, -0.26725,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.14263,  0.90625,  0.0605
428, 120, -3.11089,  0.11163,  2.45526,  0.03012,  0.94089, -0.33738,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.14263,  0.875,  0.0605
429, 118, -3.3999,  0.03467,  1.79278,  0.0514,  0.93045, -0.36281,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.0007,  0.90626,  0.01281
430, 120, -3.11089,  0.11163,  2.45526,  0.03012,  0.94089, -0.33738,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.14263,  0.875,  0.0605
431, 121, -2.89138,  0.03467,  2.28178,  0.04491,  0.89532, -0.44315,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.0007,  0.87501,  0.01281
432, 117, -3.65801,  0.11163,  1.92908,  0.03948,  0.96282, -0.26725,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.14263,  0.90625,  0.0605
433, 116, -3.82301,  0.17923,  2.0161,  0.05149,  0.93019, -0.36344,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.23891,  0.90625,  0.1024
434, 122, -3.25121,  0.17923,  2.56601,  0.04195,  0.89528, -0.44352,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.23891,  0.875,  0.10239
435, 119, -3.3778,  0.26855,  2.66592,  0.05342,  0.82004, -0.56981,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.31589,  0.875,  0.15774
436, 122, -3.25121,  0.17923,  2.56601,  0.04195,  0.89528, -0.44352,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.23891,  0.875,  0.10239
437, 116, -3.82301,  0.17923,  2.0161,  0.05149,  0.93019, -0.36344,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.23891,  0.90625,  0.1024
438, 122, -3.25121,  0.17923,  2.56601,  0.04195,  0.89528, -0.44352,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.23891,  0.875,  0.10239
439, 120, -3.11089,  0.11163,  2.45526,  0.03012,  0.94089, -0.33738,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.14263,  0.875,  0.0605
440, 117, -3.65801,  0.11163,  1.92908,  0.03948,  0.96282, -0.26725,  1.00,  1.00,  1.00,  1.00,  0.87577,  0.14263,  0.90625,  0.0605
441, 119, -3.3778,  0.26855,  2.66592,  0.05342,  0.82004, -0.56981,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.31589,  0.875,  0.15774
442, 96, -3.50361,  0.39262,  2.76522,  0.07244,  0.66677, -0.74174,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.38145,  0.875,  0.23462
443, 123, -2.75277,  0.39262,  3.25155,  0.05101,  0.60645, -0.79348,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.38145,  0.84375,  0.23462
444, 96, -3.50361,  0.39262,  2.76522,  0.07244,  0.66677, -0.74174,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.38145,  0.875,  0.23462
445, 92, -2.91687,  0.77435,  3.44538,  0.06041,  0.38099, -0.92261,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.53679,  0.84375,  0.34742
446, 123, -2.75277,  0.39262,  3.25155,  0.05101,  0.60645, -0.79348,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.38145,  0.84375,  0.23462
447, 97, -2.00918,  0.77435,  3.82831,  0.03812,  0.34788, -0.93676,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.53679,  0.8125,  0.34742
448, 123, -2.75277,  0.39262,  3.25155,  0.05101,  0.60645, -0.79348,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.38145,  0.84375,  0.23462
449, 92, -2.91687,  0.77435,  3.44538,  0.06041,  0.38099, -0.92261,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.53679,  0.84375,  0.34742
450, 124, -2.44421,  0.11163,  2.88708,  0.02398,  0.92312, -0.38375,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.14263,  0.84375,  0.0605
451, 121, -2.89138,  0.03467,  2.28178,  0.04491,  0.89532, -0.44315,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.0007,  0.87501,  0.01281
452, 120, -3.11089,  0.11163,  2.45526,  0.03012,  0.94089, -0.33738,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.14263,  0.875,  0.0605
453, 121, -2.89138,  0.03467,  2.28178,  0.04491,  0.89532, -0.44315,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.0007,  0.87501,  0.01281
454, 124, -2.44421,  0.11163,  2.88708,  0.02398,  0.92312, -0.38375,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.14263,  0.84375,  0.0605
455, 125, -2.27175,  0.03467,  2.68308,  0.03251,  0.86051, -0.50839,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.0007,  0.84376,  0.01281
456, 122, -3.25121,  0.17923,  2.56601,  0.04195,  0.89528, -0.44352,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.23891,  0.875,  0.10239
457, 119, -3.3778,  0.26855,  2.66592,  0.05342,  0.82004, -0.56981,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.31589,  0.875,  0.15774
458, 126, -2.65392,  0.26855,  3.13479,  0.03777,  0.76819, -0.6391,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.31589,  0.84375,  0.15774
459, 123, -2.75277,  0.39262,  3.25155,  0.05101,  0.60645, -0.79348,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.38145,  0.84375,  0.23462
460, 126, -2.65392,  0.26855,  3.13479,  0.03777,  0.76819, -0.6391,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.31589,  0.84375,  0.15774
461, 119, -3.3778,  0.26855,  2.66592,  0.05342,  0.82004, -0.56981,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.31589,  0.875,  0.15774
462, 120, -3.11089,  0.11163,  2.45526,  0.03012,  0.94089, -0.33738,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.14263,  0.875,  0.0605
463, 122, -3.25121,  0.17923,  2.56601,  0.04195,  0.89528, -0.44352,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.23891,  0.875,  0.10239
464, 127, -2.55446,  0.17923,  3.0173,  0.03104,  0.86055, -0.50842,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.23891,  0.84375,  0.10239
465, 127, -2.55446,  0.17923,  3.0173,  0.03104,  0.86055, -0.50842,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.23891,  0.84375,  0.10239
466, 124, -2.44421,  0.11163,  2.88708,  0.02398,  0.92312, -0.38375,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.14263,  0.84375,  0.0605
467, 120, -3.11089,  0.11163,  2.45526,  0.03012,  0.94089, -0.33738,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.14263,  0.875,  0.0605
468, 126, -2.65392,  0.26855,  3.13479,  0.03777,  0.76819, -0.6391,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.31589,  0.84375,  0.15774
469, 127, -2.55446,  0.17923,  3.0173,  0.03104,  0.86055, -0.50842,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.23891,  0.84375,  0.10239
470, 122, -3.25121,  0.17923,  2.56601,  0.04195,  0.89528, -0.44352,  1.00,  1.00,  1.00,  1.00,  0.84452,  0.23891,  0.875,  0.10239
471, 123, -2.75277,  0.39262,  3.25155,  0.05101,  0.60645, -0.79348,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.38145,  0.84375,  0.23462
472, 97, -2.00918,  0.77435,  3.82831,  0.03812,  0.34788, -0.93676,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.53679,  0.8125,  0.34742
473, 128, -1.89615,  0.39262,  3.61294,  0.03344,  0.56432, -0.82488,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.38145,  0.8125,  0.23462
474, 126, -2.65392,  0.26855,  3.13479,  0.03777,  0.76819, -0.6391,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.31589,  0.84375,  0.15774
475, 123, -2.75277,  0.39262,  3.25155,  0.05101,  0.60645, -0.79348,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.38145,  0.84375,  0.23462
476, 128, -1.89615,  0.39262,  3.61294,  0.03344,  0.56432, -0.82488,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.38145,  0.8125,  0.23462
477, 129, -1.68361,  0.11163,  3.20795,  0.0165,  0.91287, -0.40793,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.14263,  0.8125,  0.0605
478, 125, -2.27175,  0.03467,  2.68308,  0.03251,  0.86051, -0.50839,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.0007,  0.84376,  0.01281
479, 124, -2.44421,  0.11163,  2.88708,  0.02398,  0.92312, -0.38375,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.14263,  0.84375,  0.0605
480, 125, -2.27175,  0.03467,  2.68308,  0.03251,  0.86051, -0.50839,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.0007,  0.84376,  0.01281
481, 129, -1.68361,  0.11163,  3.20795,  0.0165,  0.91287, -0.40793,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.14263,  0.8125,  0.0605
482, 130, -1.56481,  0.03467,  2.98127,  0.02357,  0.83993, -0.54218,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.0007,  0.81251,  0.01281
483, 127, -2.55446,  0.17923,  3.0173,  0.03104,  0.86055, -0.50842,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.23891,  0.84375,  0.10239
484, 126, -2.65392,  0.26855,  3.13479,  0.03777,  0.76819, -0.6391,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.31589,  0.84375,  0.15774
485, 131, -1.82806,  0.26855,  3.48319,  0.02752,  0.74005, -0.67199,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.31589,  0.8125,  0.15774
486, 128, -1.89615,  0.39262,  3.61294,  0.03344,  0.56432, -0.82488,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.38145,  0.8125,  0.23462
487, 131, -1.82806,  0.26855,  3.48319,  0.02752,  0.74005, -0.67199,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.31589,  0.8125,  0.15774
488, 126, -2.65392,  0.26855,  3.13479,  0.03777,  0.76819, -0.6391,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.31589,  0.84375,  0.15774
489, 124, -2.44421,  0.11163,  2.88708,  0.02398,  0.92312, -0.38375,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.14263,  0.84375,  0.0605
490, 127, -2.55446,  0.17923,  3.0173,  0.03104,  0.86055, -0.50842,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.23891,  0.84375,  0.10239
491, 132, -1.75955,  0.17923,  3.35265,  0.02062,  0.84005, -0.54211,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.23891,  0.8125,  0.10239
492, 132, -1.75955,  0.17923,  3.35265,  0.02062,  0.84005, -0.54211,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.23891,  0.8125,  0.10239
493, 129, -1.68361,  0.11163,  3.20795,  0.0165,  0.91287, -0.40793,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.14263,  0.8125,  0.0605
494, 124, -2.44421,  0.11163,  2.88708,  0.02398,  0.92312, -0.38375,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.14263,  0.84375,  0.0605
495, 131, -1.82806,  0.26855,  3.48319,  0.02752,  0.74005, -0.67199,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.31589,  0.8125,  0.15774
496, 132, -1.75955,  0.17923,  3.35265,  0.02062,  0.84005, -0.54211,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.23891,  0.8125,  0.10239
497, 127, -2.55446,  0.17923,  3.0173,  0.03104,  0.86055, -0.50842,  1.00,  1.00,  1.00,  1.00,  0.81327,  0.23891,  0.84375,  0.10239
498, 133, -1.02428,  0.77435,  4.06411,  0.01831,  0.33017, -0.94374,  1.00,  1.00,  1.00,  1.00,  0.75077,  0.53679,  0.78125,  0.34742
499, 128, -1.89615,  0.39262,  3.61294,  0.03344,  0.56432, -0.82488,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.38145,  0.8125,  0.23462
500, 97, -2.00918,  0.77435,  3.82831,  0.03812,  0.34788, -0.93676,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.53679,  0.8125,  0.34742
501, 97, -2.00918,  0.77435,  3.82831,  0.03812,  0.34788, -0.93676,  1.00,  1.00,  1.00,  1.00,  0.78202,  0.53679,  0.8125,  0.34742
502, 93, -1.05333,  1.15608,  4.17935,  0.01928,  0.14493, -0.98925,  1.00,  1.00,  1.00,  1.00,  0.75077,  0.66693,  0.78125,  0.52184
