VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
1823, 566, -0.12204,  0.12073,  0.00857, -0.21123,  0.96895,  0.124,  1.00,  0.50196,  0.50196,  0.00,  0.03357,  0.28101,  0.03357,  0.28101
1824, 565, -0.1191,  0.11948,  0.01502, -0.18502,  0.95058,  0.2469,  1.00,  0.50196,  0.50196,  0.25098,  0.03229,  0.28125,  0.03229,  0.28125
1825, 564, -0.11616,  0.12,  0.02144, -0.14545,  0.91638,  0.37152,  1.00,  0.50196,  0.50196,  0.50196,  0.03102,  0.28149,  0.03102,  0.28149
1826, 567, -0.12508,  0.11694,  0.02669, -0.19838,  0.86374,  0.46272,  1.00,  0.50196,  0.50196,  0.50196,  0.0311,  0.28345,  0.0311,  0.28345
1827, 566, -0.12204,  0.12073,  0.00857, -0.21123,  0.96895,  0.124,  1.00,  0.50196,  0.50196,  0.00,  0.03357,  0.28101,  0.03357,  0.28101
1828, 565, -0.1191,  0.11948,  0.01502, -0.18502,  0.95058,  0.2469,  1.00,  0.50196,  0.50196,  0.25098,  0.03229,  0.28125,  0.03229,  0.28125
1829, 568, -0.12645,  0.11662,  0.01854, -0.22972,  0.91846,  0.32093,  1.00,  0.50196,  0.50196,  0.25098,  0.03256,  0.28296,  0.03256,  0.28296
1830, 565, -0.1191,  0.11948,  0.01502, -0.18502,  0.95058,  0.2469,  1.00,  0.50196,  0.50196,  0.25098,  0.03229,  0.28125,  0.03229,  0.28125
1831, 567, -0.12508,  0.11694,  0.02669, -0.19838,  0.86374,  0.46272,  1.00,  0.50196,  0.50196,  0.50196,  0.0311,  0.28345,  0.0311,  0.28345
1832, 568, -0.12645,  0.11662,  0.01854, -0.22972,  0.91846,  0.32093,  1.00,  0.50196,  0.50196,  0.25098,  0.03256,  0.28296,  0.03256,  0.28296
1833, 566, -0.12204,  0.12073,  0.00857, -0.21123,  0.96895,  0.124,  1.00,  0.50196,  0.50196,  0.00,  0.03357,  0.28101,  0.03357,  0.28101
1834, 568, -0.12645,  0.11662,  0.01854, -0.22972,  0.91846,  0.32093,  1.00,  0.50196,  0.50196,  0.25098,  0.03256,  0.28296,  0.03256,  0.28296
1835, 569, -0.12893,  0.1186,  0.01093, -0.25811,  0.95218,  0.16175,  1.00,  0.50196,  0.50196,  0.00,  0.03403,  0.28247,  0.03403,  0.28247
1836, 570, -0.13676,  0.10961,  0.02954, -0.30904,  0.7783,  0.54653,  1.00,  0.50196,  0.50196,  0.50196,  0.03192,  0.28638,  0.03192,  0.28638
1837, 568, -0.12645,  0.11662,  0.01854, -0.22972,  0.91846,  0.32093,  1.00,  0.50196,  0.50196,  0.25098,  0.03256,  0.28296,  0.03256,  0.28296
1838, 567, -0.12508,  0.11694,  0.02669, -0.19838,  0.86374,  0.46272,  1.00,  0.50196,  0.50196,  0.50196,  0.0311,  0.28345,  0.0311,  0.28345
1839, 571, -0.13856,  0.11191,  0.02158, -0.34589,  0.85816,  0.37929,  1.00,  0.50196,  0.50196,  0.25098,  0.03342,  0.28564,  0.03342,  0.28564
1840, 569, -0.12893,  0.1186,  0.01093, -0.25811,  0.95218,  0.16175,  1.00,  0.50196,  0.50196,  0.00,  0.03403,  0.28247,  0.03403,  0.28247
1841, 568, -0.12645,  0.11662,  0.01854, -0.22972,  0.91846,  0.32093,  1.00,  0.50196,  0.50196,  0.25098,  0.03256,  0.28296,  0.03256,  0.28296
1842, 570, -0.13676,  0.10961,  0.02954, -0.30904,  0.7783,  0.54653,  1.00,  0.50196,  0.50196,  0.50196,  0.03192,  0.28638,  0.03192,  0.28638
1843, 571, -0.13856,  0.11191,  0.02158, -0.34589,  0.85816,  0.37929,  1.00,  0.50196,  0.50196,  0.25098,  0.03342,  0.28564,  0.03342,  0.28564
1844, 568, -0.12645,  0.11662,  0.01854, -0.22972,  0.91846,  0.32093,  1.00,  0.50196,  0.50196,  0.25098,  0.03256,  0.28296,  0.03256,  0.28296
1845, 571, -0.13856,  0.11191,  0.02158, -0.34589,  0.85816,  0.37929,  1.00,  0.50196,  0.50196,  0.25098,  0.03342,  0.28564,  0.03342,  0.28564
1846, 572, -0.14073,  0.1142,  0.01363, -0.37493,  0.90389,  0.20594,  1.00,  0.50196,  0.50196,  0.00,  0.03488,  0.28467,  0.03488,  0.28467
1847, 569, -0.12893,  0.1186,  0.01093, -0.25811,  0.95218,  0.16175,  1.00,  0.50196,  0.50196,  0.00,  0.03403,  0.28247,  0.03403,  0.28247
1848, 573, -0.15231,  0.09868,  0.03077, -0.48885,  0.63327,  0.60,  1.00,  0.50196,  0.50196,  0.00,  0.03339,  0.28955,  0.03339,  0.28955
1849, 571, -0.13856,  0.11191,  0.02158, -0.34589,  0.85816,  0.37929,  1.00,  0.50196,  0.50196,  0.25098,  0.03342,  0.28564,  0.03342,  0.28564
1850, 570, -0.13676,  0.10961,  0.02954, -0.30904,  0.7783,  0.54653,  1.00,  0.50196,  0.50196,  0.50196,  0.03192,  0.28638,  0.03192,  0.28638
1851, 574, -0.15407,  0.10825,  0.01615, -0.53279,  0.80789,  0.25189,  1.00,  0.50196,  0.50196,  0.00,  0.03589,  0.28711,  0.03589,  0.28711
1852, 572, -0.14073,  0.1142,  0.01363, -0.37493,  0.90389,  0.20594,  1.00,  0.50196,  0.50196,  0.00,  0.03488,  0.28467,  0.03488,  0.28467
1853, 571, -0.13856,  0.11191,  0.02158, -0.34589,  0.85816,  0.37929,  1.00,  0.50196,  0.50196,  0.25098,  0.03342,  0.28564,  0.03342,  0.28564
1854, 574, -0.15407,  0.10825,  0.01615, -0.53279,  0.80789,  0.25189,  1.00,  0.50196,  0.50196,  0.00,  0.03589,  0.28711,  0.03589,  0.28711
1855, 571, -0.13856,  0.11191,  0.02158, -0.34589,  0.85816,  0.37929,  1.00,  0.50196,  0.50196,  0.25098,  0.03342,  0.28564,  0.03342,  0.28564
1856, 573, -0.15231,  0.09868,  0.03077, -0.48885,  0.63327,  0.60,  1.00,  0.50196,  0.50196,  0.00,  0.03339,  0.28955,  0.03339,  0.28955
1857, 575, -0.04222,  0.11082, -0.0133,  0.12615,  0.75059, -0.6485,  1.00,  0.50196,  0.50196,  0.50196,  0.55371,  0.83154,  0.55371,  0.83154
1858, 576, -0.03647,  0.10705, -0.01404,  0.1361,  0.71935, -0.68117,  1.00,  0.50196,  0.50196,  1.00,  0.55518,  0.81836,  0.55518,  0.81836
1859, 577, -0.04169,  0.11101, -0.01416,  0.12617,  0.74706, -0.6526,  1.00,  0.50196,  0.50196,  0.50196,  0.55176,  0.83057,  0.55176,  0.83057
1860, 578, -0.04666,  0.11421, -0.01397,  0.11855,  0.77554, -0.61982,  1.00,  0.50196,  0.50196,  0.50196,  0.5498,  0.84277,  0.5498,  0.84277
1861, 575, -0.04222,  0.11082, -0.0133,  0.12615,  0.75059, -0.6485,  1.00,  0.50196,  0.50196,  0.50196,  0.55371,  0.83154,  0.55371,  0.83154
1862, 577, -0.04169,  0.11101, -0.01416,  0.12617,  0.74706, -0.6526,  1.00,  0.50196,  0.50196,  0.50196,  0.55176,  0.83057,  0.55176,  0.83057
1863, 578, -0.04666,  0.11421, -0.01397,  0.11855,  0.77554, -0.61982,  1.00,  0.50196,  0.50196,  0.50196,  0.5498,  0.84277,  0.5498,  0.84277
1864, 579, -0.04693,  0.11308, -0.01249,  0.11753,  0.77823, -0.61664,  1.00,  0.50196,  0.50196,  0.50196,  0.55322,  0.84326,  0.55322,  0.84326
1865, 575, -0.04222,  0.11082, -0.0133,  0.12615,  0.75059, -0.6485,  1.00,  0.50196,  0.50196,  0.50196,  0.55371,  0.83154,  0.55371,  0.83154
1866, 579, -0.04693,  0.11308, -0.01249,  0.11753,  0.77823, -0.61664,  1.00,  0.50196,  0.50196,  0.50196,  0.55322,  0.84326,  0.55322,  0.84326
1867, 578, -0.04666,  0.11421, -0.01397,  0.11855,  0.77554, -0.61982,  1.00,  0.50196,  0.50196,  0.50196,  0.5498,  0.84277,  0.5498,  0.84277
1868, 580, -0.05267,  0.11716, -0.01306,  0.09489,  0.82387, -0.55841,  1.00,  0.50196,  0.50196,  0.50196,  0.54834,  0.85596,  0.54834,  0.85596
1869, 579, -0.04693,  0.11308, -0.01249,  0.11753,  0.77823, -0.61664,  1.00,  0.50196,  0.50196,  0.50196,  0.55322,  0.84326,  0.55322,  0.84326
1870, 580, -0.05267,  0.11716, -0.01306,  0.09489,  0.82387, -0.55841,  1.00,  0.50196,  0.50196,  0.50196,  0.54834,  0.85596,  0.54834,  0.85596
1871, 581, -0.05276,  0.1153, -0.01058,  0.092,  0.82814, -0.55255,  1.00,  0.50196,  0.50196,  0.50196,  0.55322,  0.85547,  0.55322,  0.85547
1872, 580, -0.05267,  0.11716, -0.01306,  0.09489,  0.82387, -0.55841,  1.00,  0.50196,  0.50196,  0.50196,  0.54834,  0.85596,  0.54834,  0.85596
1873, 582, -0.05791,  0.11654, -0.00836,  0.04822,  0.89285, -0.44723,  1.00,  0.50196,  0.50196,  0.50196,  0.5542,  0.86719,  0.5542,  0.86719
1874, 581, -0.05276,  0.1153, -0.01058,  0.092,  0.82814, -0.55255,  1.00,  0.50196,  0.50196,  0.50196,  0.55322,  0.85547,  0.55322,  0.85547
1875, 580, -0.05267,  0.11716, -0.01306,  0.09489,  0.82387, -0.55841,  1.00,  0.50196,  0.50196,  0.50196,  0.54834,  0.85596,  0.54834,  0.85596
1876, 583, -0.05791,  0.11922, -0.01137,  0.06092,  0.8738, -0.48189,  1.00,  0.50196,  0.50196,  0.50196,  0.54736,  0.86816,  0.54736,  0.86816
1877, 582, -0.05791,  0.11654, -0.00836,  0.04822,  0.89285, -0.44723,  1.00,  0.50196,  0.50196,  0.50196,  0.5542,  0.86719,  0.5542,  0.86719
1878, 583, -0.05791,  0.11922, -0.01137,  0.06092,  0.8738, -0.48189,  1.00,  0.50196,  0.50196,  0.50196,  0.54736,  0.86816,  0.54736,  0.86816
1879, 584, -0.06559,  0.11795, -0.00449, -0.01965,  0.97561, -0.21709,  1.00,  0.50196,  0.50196,  0.50196,  0.55713,  0.88232,  0.55713,  0.88232
1880, 582, -0.05791,  0.11654, -0.00836,  0.04822,  0.89285, -0.44723,  1.00,  0.50196,  0.50196,  0.50196,  0.5542,  0.86719,  0.5542,  0.86719
1881, 583, -0.05791,  0.11922, -0.01137,  0.06092,  0.8738, -0.48189,  1.00,  0.50196,  0.50196,  0.50196,  0.54736,  0.86816,  0.54736,  0.86816
1882, 585, -0.06586,  0.12135, -0.00787, -0.00145,  0.952, -0.30487,  1.00,  0.50196,  0.50196,  0.50196,  0.54785,  0.88281,  0.54785,  0.88281
1883, 584, -0.06559,  0.11795, -0.00449, -0.01965,  0.97561, -0.21709,  1.00,  0.50196,  0.50196,  0.50196,  0.55713,  0.88232,  0.55713,  0.88232
1884, 585, -0.06586,  0.12135, -0.00787, -0.00145,  0.952, -0.30487,  1.00,  0.50196,  0.50196,  0.50196,  0.54785,  0.88281,  0.54785,  0.88281
1885, 586, -0.07586,  0.1187,  0.00083, -0.06009,  0.99776,  0.0094,  1.00,  0.50196,  0.50196,  0.00,  0.56104,  0.90137,  0.56104,  0.90137
1886, 584, -0.06559,  0.11795, -0.00449, -0.01965,  0.97561, -0.21709,  1.00,  0.50196,  0.50196,  0.50196,  0.55713,  0.88232,  0.55713,  0.88232
1887, 587, -0.04683,  0.11262, -0.0154,  0.12573,  0.75739, -0.64051,  1.00,  0.50196,  0.50196,  0.50196,  0.54541,  0.83984,  0.54541,  0.83984
1888, 578, -0.04666,  0.11421, -0.01397,  0.11855,  0.77554, -0.61982,  1.00,  0.50196,  0.50196,  0.50196,  0.5498,  0.84277,  0.5498,  0.84277
1889, 577, -0.04169,  0.11101, -0.01416,  0.12617,  0.74706, -0.6526,  1.00,  0.50196,  0.50196,  0.50196,  0.55176,  0.83057,  0.55176,  0.83057
1890, 587, -0.04683,  0.11262, -0.0154,  0.12573,  0.75739, -0.64051,  1.00,  0.50196,  0.50196,  0.50196,  0.54541,  0.83984,  0.54541,  0.83984
1891, 577, -0.04169,  0.11101, -0.01416,  0.12617,  0.74706, -0.6526,  1.00,  0.50196,  0.50196,  0.50196,  0.55176,  0.83057,  0.55176,  0.83057
1892, 588, -0.04188,  0.11016, -0.01492,  0.12984,  0.73638, -0.66392,  1.00,  0.50196,  0.50196,  0.50196,  0.5498,  0.82861,  0.5498,  0.82861
1893, 577, -0.04169,  0.11101, -0.01416,  0.12617,  0.74706, -0.6526,  1.00,  0.50196,  0.50196,  0.50196,  0.55176,  0.83057,  0.55176,  0.83057
1894, 589, -0.03647,  0.10705, -0.01404,  0.1361,  0.71935, -0.68117,  1.00,  0.50196,  0.50196,  1.00,  0.55518,  0.81836,  0.55518,  0.81836
1895, 588, -0.04188,  0.11016, -0.01492,  0.12984,  0.73638, -0.66392,  1.00,  0.50196,  0.50196,  0.50196,  0.5498,  0.82861,  0.5498,  0.82861
1896, 578, -0.04666,  0.11421, -0.01397,  0.11855,  0.77554, -0.61982,  1.00,  0.50196,  0.50196,  0.50196,  0.5498,  0.84277,  0.5498,  0.84277
1897, 587, -0.04683,  0.11262, -0.0154,  0.12573,  0.75739, -0.64051,  1.00,  0.50196,  0.50196,  0.50196,  0.54541,  0.83984,  0.54541,  0.83984
1898, 590, -0.05296,  0.11529, -0.01513,  0.10915,  0.7985, -0.59167,  1.00,  0.50196,  0.50196,  0.50196,  0.54199,  0.85303,  0.54199,  0.85303
1899, 578, -0.04666,  0.11421, -0.01397,  0.11855,  0.77554, -0.61982,  1.00,  0.50196,  0.50196,  0.50196,  0.5498,  0.84277,  0.5498,  0.84277
1900, 590, -0.05296,  0.11529, -0.01513,  0.10915,  0.7985, -0.59167,  1.00,  0.50196,  0.50196,  0.50196,  0.54199,  0.85303,  0.54199,  0.85303
1901, 580, -0.05267,  0.11716, -0.01306,  0.09489,  0.82387, -0.55841,  1.00,  0.50196,  0.50196,  0.50196,  0.54834,  0.85596,  0.54834,  0.85596
1902, 580, -0.05267,  0.11716, -0.01306,  0.09489,  0.82387, -0.55841,  1.00,  0.50196,  0.50196,  0.50196,  0.54834,  0.85596,  0.54834,  0.85596
1903, 590, -0.05296,  0.11529, -0.01513,  0.10915,  0.7985, -0.59167,  1.00,  0.50196,  0.50196,  0.50196,  0.54199,  0.85303,  0.54199,  0.85303
1904, 591, -0.05826,  0.11717, -0.01431,  0.08455,  0.8323, -0.54732,  1.00,  0.50196,  0.50196,  0.50196,  0.54004,  0.86523,  0.54004,  0.86523
1905, 580, -0.05267,  0.11716, -0.01306,  0.09489,  0.82387, -0.55841,  1.00,  0.50196,  0.50196,  0.50196,  0.54834,  0.85596,  0.54834,  0.85596
1906, 591, -0.05826,  0.11717, -0.01431,  0.08455,  0.8323, -0.54732,  1.00,  0.50196,  0.50196,  0.50196,  0.54004,  0.86523,  0.54004,  0.86523
1907, 583, -0.05791,  0.11922, -0.01137,  0.06092,  0.8738, -0.48189,  1.00,  0.50196,  0.50196,  0.50196,  0.54736,  0.86816,  0.54736,  0.86816
1908, 583, -0.05791,  0.11922, -0.01137,  0.06092,  0.8738, -0.48189,  1.00,  0.50196,  0.50196,  0.50196,  0.54736,  0.86816,  0.54736,  0.86816
1909, 591, -0.05826,  0.11717, -0.01431,  0.08455,  0.8323, -0.54732,  1.00,  0.50196,  0.50196,  0.50196,  0.54004,  0.86523,  0.54004,  0.86523
1910, 592, -0.06576,  0.119, -0.01261,  0.04178,  0.88602, -0.4609,  1.00,  0.50196,  0.50196,  0.50196,  0.53906,  0.87939,  0.53906,  0.87939
1911, 583, -0.05791,  0.11922, -0.01137,  0.06092,  0.8738, -0.48189,  1.00,  0.50196,  0.50196,  0.50196,  0.54736,  0.86816,  0.54736,  0.86816
1912, 592, -0.06576,  0.119, -0.01261,  0.04178,  0.88602, -0.4609,  1.00,  0.50196,  0.50196,  0.50196,  0.53906,  0.87939,  0.53906,  0.87939
1913, 585, -0.06586,  0.12135, -0.00787, -0.00145,  0.952, -0.30487,  1.00,  0.50196,  0.50196,  0.50196,  0.54785,  0.88281,  0.54785,  0.88281
1914, 593, -0.07586,  0.11992, -0.00999, -0.02615,  0.95383, -0.29755,  1.00,  0.50196,  0.50196,  0.50196,  0.53906,  0.89746,  0.53906,  0.89746
1915, 585, -0.06586,  0.12135, -0.00787, -0.00145,  0.952, -0.30487,  1.00,  0.50196,  0.50196,  0.50196,  0.54785,  0.88281,  0.54785,  0.88281
1916, 592, -0.06576,  0.119, -0.01261,  0.04178,  0.88602, -0.4609,  1.00,  0.50196,  0.50196,  0.50196,  0.53906,  0.87939,  0.53906,  0.87939
1917, 593, -0.07586,  0.11992, -0.00999, -0.02615,  0.95383, -0.29755,  1.00,  0.50196,  0.50196,  0.50196,  0.53906,  0.89746,  0.53906,  0.89746
1918, 594, -0.07611,  0.12249, -0.00318, -0.05415,  0.99209, -0.10923,  1.00,  0.50196,  0.50196,  0.50196,  0.55078,  0.90088,  0.55078,  0.90088
1919, 585, -0.06586,  0.12135, -0.00787, -0.00145,  0.952, -0.30487,  1.00,  0.50196,  0.50196,  0.50196,  0.54785,  0.88281,  0.54785,  0.88281
1920, 585, -0.06586,  0.12135, -0.00787, -0.00145,  0.952, -0.30487,  1.00,  0.50196,  0.50196,  0.50196,  0.54785,  0.88281,  0.54785,  0.88281
1921, 594, -0.07611,  0.12249, -0.00318, -0.05415,  0.99209, -0.10923,  1.00,  0.50196,  0.50196,  0.50196,  0.55078,  0.90088,  0.55078,  0.90088
1922, 586, -0.07586,  0.1187,  0.00083, -0.06009,  0.99776,  0.0094,  1.00,  0.50196,  0.50196,  0.00,  0.56104,  0.90137,  0.56104,  0.90137
1923, 595, -0.08705,  0.11967, -0.00696, -0.07634,  0.97977, -0.18248,  1.00,  0.50196,  0.50196,  0.00,  0.53955,  0.91699,  0.53955,  0.91699
1924, 594, -0.07611,  0.12249, -0.00318, -0.05415,  0.99209, -0.10923,  1.00,  0.50196,  0.50196,  0.50196,  0.55078,  0.90088,  0.55078,  0.90088
1925, 593, -0.07586,  0.11992, -0.00999, -0.02615,  0.95383, -0.29755,  1.00,  0.50196,  0.50196,  0.50196,  0.53906,  0.89746,  0.53906,  0.89746
1926, 596, -0.08745,  0.12291,  0.0014, -0.08962,  0.99548,  0.01433,  1.00,  0.50196,  0.50196,  0.50196,  0.55371,  0.92041,  0.55371,  0.92041
1927, 586, -0.07586,  0.1187,  0.00083, -0.06009,  0.99776,  0.0094,  1.00,  0.50196,  0.50196,  0.00,  0.56104,  0.90137,  0.56104,  0.90137
1928, 594, -0.07611,  0.12249, -0.00318, -0.05415,  0.99209, -0.10923,  1.00,  0.50196,  0.50196,  0.50196,  0.55078,  0.90088,  0.55078,  0.90088
1929, 595, -0.08705,  0.11967, -0.00696, -0.07634,  0.97977, -0.18248,  1.00,  0.50196,  0.50196,  0.00,  0.53955,  0.91699,  0.53955,  0.91699
1930, 596, -0.08745,  0.12291,  0.0014, -0.08962,  0.99548,  0.01433,  1.00,  0.50196,  0.50196,  0.50196,  0.55371,  0.92041,  0.55371,  0.92041
1931, 594, -0.07611,  0.12249, -0.00318, -0.05415,  0.99209, -0.10923,  1.00,  0.50196,  0.50196,  0.50196,  0.55078,  0.90088,  0.55078,  0.90088
1932, 596, -0.08745,  0.12291,  0.0014, -0.08962,  0.99548,  0.01433,  1.00,  0.50196,  0.50196,  0.50196,  0.55371,  0.92041,  0.55371,  0.92041
1933, 597, -0.08769,  0.11879,  0.00687, -0.08331,  0.9863,  0.13998,  1.00,  0.50196,  0.50196,  0.00,  0.56592,  0.92236,  0.56592,  0.92236
1934, 586, -0.07586,  0.1187,  0.00083, -0.06009,  0.99776,  0.0094,  1.00,  0.50196,  0.50196,  0.00,  0.56104,  0.90137,  0.56104,  0.90137
1935, 598, -0.09995,  0.11911, -0.00328, -0.13334,  0.98862, -0.06538,  1.00,  0.50196,  0.50196,  0.00,  0.54102,  0.93945,  0.54102,  0.93945
1936, 596, -0.08745,  0.12291,  0.0014, -0.08962,  0.99548,  0.01433,  1.00,  0.50196,  0.50196,  0.50196,  0.55371,  0.92041,  0.55371,  0.92041
1937, 595, -0.08705,  0.11967, -0.00696, -0.07634,  0.97977, -0.18248,  1.00,  0.50196,  0.50196,  0.00,  0.53955,  0.91699,  0.53955,  0.91699
1938, 599, -0.09996,  0.11853,  0.012, -0.11092,  0.96397,  0.24078,  1.00,  0.50196,  0.50196,  0.00,  0.56934,  0.94434,  0.56934,  0.94434
1939, 597, -0.08769,  0.11879,  0.00687, -0.08331,  0.9863,  0.13998,  1.00,  0.50196,  0.50196,  0.00,  0.56592,  0.92236,  0.56592,  0.92236
1940, 596, -0.08745,  0.12291,  0.0014, -0.08962,  0.99548,  0.01433,  1.00,  0.50196,  0.50196,  0.50196,  0.55371,  0.92041,  0.55371,  0.92041
1941, 598, -0.09995,  0.11911, -0.00328, -0.13334,  0.98862, -0.06538,  1.00,  0.50196,  0.50196,  0.00,  0.54102,  0.93945,  0.54102,  0.93945
1942, 600, -0.09906,  0.12233,  0.00509, -0.12193,  0.98861,  0.08421,  1.00,  0.50196,  0.50196,  0.50196,  0.55615,  0.93994,  0.55615,  0.93994
1943, 596, -0.08745,  0.12291,  0.0014, -0.08962,  0.99548,  0.01433,  1.00,  0.50196,  0.50196,  0.50196,  0.55371,  0.92041,  0.55371,  0.92041
1944, 599, -0.09996,  0.11853,  0.012, -0.11092,  0.96397,  0.24078,  1.00,  0.50196,  0.50196,  0.00,  0.56934,  0.94434,  0.56934,  0.94434
1945, 596, -0.08745,  0.12291,  0.0014, -0.08962,  0.99548,  0.01433,  1.00,  0.50196,  0.50196,  0.50196,  0.55371,  0.92041,  0.55371,  0.92041
1946, 600, -0.09906,  0.12233,  0.00509, -0.12193,  0.98861,  0.08421,  1.00,  0.50196,  0.50196,  0.50196,  0.55615,  0.93994,  0.55615,  0.93994
1947, 600, -0.09906,  0.12233,  0.00509, -0.12193,  0.98861,  0.08421,  1.00,  0.50196,  0.50196,  0.50196,  0.55615,  0.93994,  0.55615,  0.93994
1948, 598, -0.09995,  0.11911, -0.00328, -0.13334,  0.98862, -0.06538,  1.00,  0.50196,  0.50196,  0.00,  0.54102,  0.93945,  0.54102,  0.93945
1949, 601, -0.11222,  0.11817, -0.00122, -0.17825,  0.98319, -0.02173,  1.00,  0.50196,  0.50196,  0.50196,  0.5415,  0.96094,  0.5415,  0.96094
1950, 599, -0.09996,  0.11853,  0.012, -0.11092,  0.96397,  0.24078,  1.00,  0.50196,  0.50196,  0.00,  0.56934,  0.94434,  0.56934,  0.94434
1951, 600, -0.09906,  0.12233,  0.00509, -0.12193,  0.98861,  0.08421,  1.00,  0.50196,  0.50196,  0.50196,  0.55615,  0.93994,  0.55615,  0.93994
1952, 602, -0.11214,  0.12114,  0.00461, -0.17457,  0.98223,  0.0602,  1.00,  0.50196,  0.50196,  0.50196,  0.55225,  0.96143,  0.55225,  0.96143
1953, 600, -0.09906,  0.12233,  0.00509, -0.12193,  0.98861,  0.08421,  1.00,  0.50196,  0.50196,  0.50196,  0.55615,  0.93994,  0.55615,  0.93994
1954, 601, -0.11222,  0.11817, -0.00122, -0.17825,  0.98319, -0.02173,  1.00,  0.50196,  0.50196,  0.50196,  0.5415,  0.96094,  0.5415,  0.96094
1955, 602, -0.11214,  0.12114,  0.00461, -0.17457,  0.98223,  0.0602,  1.00,  0.50196,  0.50196,  0.50196,  0.55225,  0.96143,  0.55225,  0.96143
1956, 599, -0.09996,  0.11853,  0.012, -0.11092,  0.96397,  0.24078,  1.00,  0.50196,  0.50196,  0.00,  0.56934,  0.94434,  0.56934,  0.94434
1957, 602, -0.11214,  0.12114,  0.00461, -0.17457,  0.98223,  0.0602,  1.00,  0.50196,  0.50196,  0.50196,  0.55225,  0.96143,  0.55225,  0.96143
1958, 603, -0.11198,  0.11755,  0.01213, -0.17062,  0.96233,  0.20978,  1.00,  0.50196,  0.50196,  0.50196,  0.56543,  0.96436,  0.56543,  0.96436
1959, 604, -0.12487,  0.11695,  0.00032, -0.24159,  0.9699,  0.00673,  1.00,  0.50196,  0.50196,  0.50196,  0.5415,  0.98291,  0.5415,  0.98291
1960, 602, -0.11214,  0.12114,  0.00461, -0.17457,  0.98223,  0.0602,  1.00,  0.50196,  0.50196,  0.50196,  0.55225,  0.96143,  0.55225,  0.96143
1961, 601, -0.11222,  0.11817, -0.00122, -0.17825,  0.98319, -0.02173,  1.00,  0.50196,  0.50196,  0.50196,  0.5415,  0.96094,  0.5415,  0.96094
1962, 605, -0.1247,  0.11785,  0.0125, -0.23125,  0.95179,  0.19911,  1.00,  0.50196,  0.50196,  0.50196,  0.56104,  0.98584,  0.56104,  0.98584
1963, 603, -0.11198,  0.11755,  0.01213, -0.17062,  0.96233,  0.20978,  1.00,  0.50196,  0.50196,  0.50196,  0.56543,  0.96436,  0.56543,  0.96436
1964, 602, -0.11214,  0.12114,  0.00461, -0.17457,  0.98223,  0.0602,  1.00,  0.50196,  0.50196,  0.50196,  0.55225,  0.96143,  0.55225,  0.96143
1965, 604, -0.12487,  0.11695,  0.00032, -0.24159,  0.9699,  0.00673,  1.00,  0.50196,  0.50196,  0.50196,  0.5415,  0.98291,  0.5415,  0.98291
1966, 605, -0.1247,  0.11785,  0.0125, -0.23125,  0.95179,  0.19911,  1.00,  0.50196,  0.50196,  0.50196,  0.56104,  0.98584,  0.56104,  0.98584
1967, 602, -0.11214,  0.12114,  0.00461, -0.17457,  0.98223,  0.0602,  1.00,  0.50196,  0.50196,  0.50196,  0.55225,  0.96143,  0.55225,  0.96143
1968, 606, -0.04188,  0.11016, -0.01492,  0.12984,  0.73638, -0.66392,  1.00,  0.50196,  0.50196,  0.50196,  0.02415,  0.29224,  0.02415,  0.29224
1969, 607, -0.03647,  0.10705, -0.01404,  0.1361,  0.71935, -0.68117,  1.00,  0.50196,  0.50196,  1.00,  0.02553,  0.29517,  0.02553,  0.29517
1970, 608, -0.042,  0.1098, -0.01425,  0.12963,  0.73758, -0.66262,  1.00,  0.50196,  0.50196,  0.50196,  0.0247,  0.29224,  0.0247,  0.29224
1971, 609, -0.04707,  0.11193, -0.01391,  0.12454,  0.7612, -0.63621,  1.00,  0.50196,  0.50196,  0.50196,  0.02417,  0.28931,  0.02417,  0.28931
1972, 606, -0.04188,  0.11016, -0.01492,  0.12984,  0.73638, -0.66392,  1.00,  0.50196,  0.50196,  0.50196,  0.02415,  0.29224,  0.02415,  0.29224
1973, 608, -0.042,  0.1098, -0.01425,  0.12963,  0.73758, -0.66262,  1.00,  0.50196,  0.50196,  0.50196,  0.0247,  0.29224,  0.0247,  0.29224
1974, 609, -0.04707,  0.11193, -0.01391,  0.12454,  0.7612, -0.63621,  1.00,  0.50196,  0.50196,  0.50196,  0.02417,  0.28931,  0.02417,  0.28931
1975, 610, -0.04683,  0.11262, -0.0154,  0.12573,  0.75739, -0.64051,  1.00,  0.50196,  0.50196,  0.50196,  0.02316,  0.28931,  0.02316,  0.28931
1976, 606, -0.04188,  0.11016, -0.01492,  0.12984,  0.73638, -0.66392,  1.00,  0.50196,  0.50196,  0.50196,  0.02415,  0.29224,  0.02415,  0.29224
1977, 611, -0.05285,  0.1141, -0.01297,  0.10585,  0.80425, -0.58444,  1.00,  0.50196,  0.50196,  0.50196,  0.0238,  0.28589,  0.0238,  0.28589
1978, 610, -0.04683,  0.11262, -0.0154,  0.12573,  0.75739, -0.64051,  1.00,  0.50196,  0.50196,  0.50196,  0.02316,  0.28931,  0.02316,  0.28931
